id,entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
3370,dish_family,fam-wd-q131737431,Scraps (batter),scraps batter,en,src-wikipedia-en,false
3371,dish_family,fam-wd-q131819894,Pasta with strawberries,pasta with strawberries,en,src-wikipedia-en,false
3372,dish_family,fam-wd-q131819894,strawberry pasta,strawberry pasta,en,src-wikidata,true
3373,dish_family,fam-wd-q131852182,Zlevanka,zlevanka,en,src-wikipedia-en,false
3374,dish_family,fam-wd-q131852182,Zlijevka,zlijevka,en,src-wikidata,true
3375,dish_family,fam-wd-q13202368,Qurutob,qurutob,en,src-wikidata,true
3376,dish_family,fam-wd-q132132567,Maskurolhi,maskurolhi,en,src-wikidata,true
3377,dish_family,fam-wd-q132175543,Dek Akeo,dek akeo,en,src-wikidata,true
3378,dish_family,fam-wd-q13231338,Czech-style hot dog,czech style hot dog,en,src-wikidata,true
3379,dish_family,fam-wd-q13231338,Párek v rohlíku,parek v rohliku,en,src-wikipedia-en,false
3380,dish_family,fam-wd-q132717554,cucumber salad,cucumber salad,en,src-wikidata,true
3381,dish_family,fam-wd-q132775271,Spice burger,spice burger,en,src-wikidata,true
3382,dish_family,fam-wd-q1328462,honeycomb toffee,honeycomb toffee,en,src-wikidata,true
3383,dish_family,fam-wd-q1328767,Polonaise,polonaise,en,src-wikidata,true
3384,dish_family,fam-wd-q1328767,Polonaise sauce,polonaise sauce,en,src-wikipedia-en,false
3385,dish_family,fam-wd-q133284186,Aluek trei ngeat,aluek trei ngeat,en,src-wikidata,true
3386,dish_family,fam-wd-q133504015,Onunu,onunu,en,src-wikidata,true
3387,dish_family,fam-wd-q134125172,chocolate crinkle,chocolate crinkle,en,src-wikidata,true
3388,dish_family,fam-wd-q13434162,sarma,sarma,en,src-wikidata,true
3389,dish_family,fam-wd-q13434162,Stuffed leaves,stuffed leaves,en,src-wikipedia-en,false
3390,dish_family,fam-wd-q134374794,Dunakavics,dunakavics,en,src-wikidata,true
3391,dish_family,fam-wd-q134475160,Kore mochi,kore mochi,en,src-wikidata,true
3392,dish_family,fam-wd-q134503399,Jolbhora Sandesh,jolbhora sandesh,en,src-wikidata,true
3393,dish_family,fam-wd-q134549691,Sahpye,sahpye,en,src-wikidata,true
3394,dish_family,fam-wd-q134562216,Kashiwameshi,kashiwameshi,en,src-wikidata,true
3395,dish_family,fam-wd-q134817183,Isombe,isombe,en,src-wikipedia-en,false
3396,dish_family,fam-wd-q134817183,Q134817183,q134817183,en,src-wikidata,true
3397,dish_family,fam-wd-q1349413,Bamba,bamba,en,src-wikidata,true
3398,dish_family,fam-wd-q1349413,Bamba (snack),bamba snack,en,src-wikipedia-en,false
3399,dish_family,fam-wd-q135004750,Bombay halwa,bombay halwa,en,src-wikidata,true
3400,dish_family,fam-wd-q135083928,Poorman's Meal,poorman s meal,en,src-wikidata,true
3401,dish_family,fam-wd-q135116202,Tojiko mame,tojiko mame,en,src-wikidata,true
3402,dish_family,fam-wd-q13519276,Torcetti,torcetti,en,src-wikidata,true
3403,dish_family,fam-wd-q1352897,unadon,unadon,en,src-wikidata,true
3404,dish_family,fam-wd-q135313427,Torcik Wedlowski,torcik wedlowski,en,src-wikidata,true
3405,dish_family,fam-wd-q135319281,Arganak,arganak,en,src-wikidata,true
3406,dish_family,fam-wd-q135437350,Kadayif noodles,kadayif noodles,en,src-wikidata,true
3407,dish_family,fam-wd-q135646299,Pithali,pithali,en,src-wikidata,true
3408,dish_family,fam-wd-q135650124,Esh,esh,en,src-wikidata,true
3409,dish_family,fam-wd-q135650124,Esh (dish),esh dish,en,src-wikipedia-en,false
3410,dish_family,fam-wd-q135921153,Hot beef commercial,hot beef commercial,en,src-wikidata,true
3411,dish_family,fam-wd-q135921156,Hot dago,hot dago,en,src-wikidata,true
3412,dish_family,fam-wd-q135921159,Walleye sandwich,walleye sandwich,en,src-wikidata,true
3413,dish_family,fam-wd-q135921166,South American,south american,en,src-wikidata,true
3414,dish_family,fam-wd-q135921166,South American (sandwich),south american sandwich,en,src-wikipedia-en,false
3415,dish_family,fam-wd-q135921173,Wild rice pancake,wild rice pancake,en,src-wikidata,true
3416,dish_family,fam-wd-q135927668,Cranberry wild rice bread,cranberry wild rice bread,en,src-wikidata,true
3417,dish_family,fam-wd-q135927675,Wild rice salad,wild rice salad,en,src-wikidata,true
3418,dish_family,fam-wd-q13632478,Kaikouxiao,kaikouxiao,en,src-wikipedia-en,false
3419,dish_family,fam-wd-q13632478,Zhimazao,zhimazao,en,src-wikidata,true
3420,dish_family,fam-wd-q136346177,Jar jow,jar jow,en,src-wikidata,true
3421,dish_family,fam-wd-q136361024,Pholar,pholar,en,src-wikidata,true
3422,dish_family,fam-wd-q136393819,Bakeapple pie,bakeapple pie,en,src-wikidata,true
3423,dish_family,fam-wd-q136393820,Caribou stew,caribou stew,en,src-wikidata,true
3424,dish_family,fam-wd-q136393839,Jellied moose nose,jellied moose nose,en,src-wikidata,true
3425,dish_family,fam-wd-q136393848,cod au gratin,cod au gratin,en,src-wikidata,true
3426,dish_family,fam-wd-q13644362,Ramadan pide,ramadan pide,en,src-wikidata,true
3427,dish_family,fam-wd-q13644362,Ramazan pidesi,ramazan pidesi,en,src-wikipedia-en,false
3428,dish_family,fam-wd-q1364509,jambalaya,jambalaya,en,src-wikidata,true
3429,dish_family,fam-wd-q136485229,Ikọkọrẹ,ikokore,en,src-wikidata,true
3430,dish_family,fam-wd-q136486535,Sombi,sombi,en,src-wikidata,true
3431,dish_family,fam-wd-q136486705,Ọjọjọ,ojojo,en,src-wikidata,true
3432,dish_family,fam-wd-q136514395,Mercato Metropolitano,mercato metropolitano,en,src-wikipedia-en,false
3433,dish_family,fam-wd-q136514395,Mercato Metropolitano in Elephant and Castle,mercato metropolitano in elephant and castle,en,src-wikidata,true
3434,dish_family,fam-wd-q13651680,Natinombur,natinombur,en,src-wikidata,true
3435,dish_family,fam-wd-q136564522,Confetti square,confetti square,en,src-wikidata,true
3436,dish_family,fam-wd-q136674388,Disco fries,disco fries,en,src-wikidata,true
3437,dish_family,fam-wd-q136700752,Pollo al carbon,pollo al carbon,en,src-wikidata,true
3438,dish_family,fam-wd-q136701,zabaione,zabaione,en,src-wikidata,true
3439,dish_family,fam-wd-q1367718,gu lou juk,gu lou juk,en,src-wikidata,true
3440,dish_family,fam-wd-q1367718,Sweet and sour pork,sweet and sour pork,en,src-wikipedia-en,false
3441,dish_family,fam-wd-q136787113,vacherin glacé,vacherin glace,en,src-wikidata,true
3442,dish_family,fam-wd-q136791457,Charms Blow Pops,charms blow pops,en,src-wikidata,true
3443,dish_family,fam-wd-q136834487,Karsi khorovats,karsi khorovats,en,src-wikidata,true
3444,dish_family,fam-wd-q136842110,Mshosh,mshosh,en,src-wikidata,true
3445,dish_family,fam-wd-q1369093,peanut butter and jelly sandwich,peanut butter and jelly sandwich,en,src-wikidata,true
3446,dish_family,fam-wd-q136922,Ashure,ashure,en,src-wikipedia-en,false
3447,dish_family,fam-wd-q136922,aşure,asure,en,src-wikidata,true
3448,dish_family,fam-wd-q136953874,Chicken chop,chicken chop,en,src-wikidata,true
3449,dish_family,fam-wd-q137217603,Ashoka Halwa,ashoka halwa,en,src-wikidata,true
3450,dish_family,fam-wd-q1372313,Krautshäuptchen,krautshauptchen,en,src-wikidata,true
3451,dish_family,fam-wd-q137270440,silaw,silaw,en,src-wikidata,true
3452,dish_family,fam-wd-q137270440,Siraw,siraw,en,src-wikipedia-en,false
3453,dish_family,fam-wd-q137270645,cinavu,cinavu,en,src-wikidata,true
3454,dish_family,fam-wd-q137375176,Shagorana,shagorana,en,src-wikidata,true
3455,dish_family,fam-wd-q137393900,Kyalla,kyalla,en,src-wikidata,true
3456,dish_family,fam-wd-q137565863,Ie bu peudah,ie bu peudah,en,src-wikidata,true
3457,dish_family,fam-wd-q137609355,Pineapple shrimp balls,pineapple shrimp balls,en,src-wikidata,true
3458,dish_family,fam-wd-q137690873,Anishi,anishi,en,src-wikidata,true
3459,dish_family,fam-wd-q137785263,Frozen salad,frozen salad,en,src-wikidata,true
3460,dish_family,fam-wd-q137883935,La bouillie,la bouillie,en,src-wikidata,true
3461,dish_family,fam-wd-q137883935,La bouillie (Chadian food),la bouillie chadian food,en,src-wikipedia-en,false
3462,dish_family,fam-wd-q137908289,Cream of crab soup,cream of crab soup,en,src-wikidata,true
3463,dish_family,fam-wd-q137908295,Maryland crab soup,maryland crab soup,en,src-wikidata,true
3464,dish_family,fam-wd-q137916343,Bombay sandwich,bombay sandwich,en,src-wikidata,true
3465,dish_family,fam-wd-q137921543,Dundun,dundun,en,src-wikidata,true
3466,dish_family,fam-wd-q137921543,Dundun (food),dundun food,en,src-wikipedia-en,false
3467,dish_family,fam-wd-q137921897,Masa,masa,en,src-wikidata,true
3468,dish_family,fam-wd-q137921897,Masa (Nigerian food),masa nigerian food,en,src-wikipedia-en,false
3469,dish_family,fam-wd-q138011108,Baked beans pizza,baked beans pizza,en,src-wikidata,true
3470,dish_family,fam-wd-q138024294,Pickle pizza,pickle pizza,en,src-wikidata,true
3471,dish_family,fam-wd-q138024534,Café com mistura,cafe com mistura,en,src-wikidata,true
3472,dish_family,fam-wd-q138304105,Yen Thongba,yen thongba,en,src-wikidata,true
3473,dish_family,fam-wd-q138307180,Sana Thongba,sana thongba,en,src-wikidata,true
3474,dish_family,fam-wd-q138329556,Tan Ngang,tan ngang,en,src-wikidata,true
3475,dish_family,fam-wd-q138329557,Chamthong,chamthong,en,src-wikidata,true
3476,dish_family,fam-wd-q138337365,Maroi Bori Thongba,maroi bori thongba,en,src-wikidata,true
3477,dish_family,fam-wd-q138479165,soft-shelled taco,soft shelled taco,en,src-wikidata,true
3478,dish_family,fam-wd-q138479165,Soft taco,soft taco,en,src-wikipedia-en,false
3479,dish_family,fam-wd-q138537728,Eight Immortals Crossing the Sea Gamboling Around the Arhat,eight immortals crossing the sea gamboling around the arhat,en,src-wikidata,true
3480,dish_family,fam-wd-q138545531,Tharoi thongba,tharoi thongba,en,src-wikidata,true
3481,dish_family,fam-wd-q138553,carbonade flamande,carbonade flamande,en,src-wikidata,true
3482,dish_family,fam-wd-q138553,Flemish stew,flemish stew,en,src-wikipedia-en,false
3483,dish_family,fam-wd-q138782002,Risotto alla ticinese,risotto alla ticinese,en,src-wikidata,true
3484,dish_family,fam-wd-q138854971,Ofe akwụ,ofe akwu,en,src-wikidata,true
3485,dish_family,fam-wd-q138918853,Tehane,tehane,en,src-wikidata,true
3486,dish_family,fam-wd-q1397036,farofa,farofa,en,src-wikidata,true
3487,dish_family,fam-wd-q1397169,Farsu magru,farsu magru,en,src-wikidata,true
3488,dish_family,fam-wd-q1398251,fattoush,fattoush,en,src-wikidata,true
3489,dish_family,fam-wd-q1408045,Gatsby,gatsby,en,src-wikidata,true
3490,dish_family,fam-wd-q1408045,Gatsby (sandwich),gatsby sandwich,en,src-wikipedia-en,false
3491,dish_family,fam-wd-q1410920,salty licorice,salty licorice,en,src-wikidata,true
3492,dish_family,fam-wd-q1410920,Salty liquorice,salty liquorice,en,src-wikipedia-en,false
3493,dish_family,fam-wd-q14116162,Pihlaja,pihlaja,en,src-wikidata,true
3494,dish_family,fam-wd-q1412680,Beef Wellington,beef wellington,en,src-wikidata,true
3495,dish_family,fam-wd-q14128832,Sì,si,en,src-wikidata,true
3496,dish_family,fam-wd-q14128832,Sì (dessert),si dessert,en,src-wikipedia-en,false
3497,dish_family,fam-wd-q141293,dondurma,dondurma,en,src-wikidata,true
3498,dish_family,fam-wd-q1414887,Lahmacun,lahmacun,en,src-wikipedia-en,false
3499,dish_family,fam-wd-q1414887,Lamajun,lamajun,en,src-wikidata,true
3500,dish_family,fam-wd-q1417997,Taguella,taguella,en,src-wikidata,true
3501,dish_family,fam-wd-q1420371,Goxua,goxua,en,src-wikidata,true
3502,dish_family,fam-wd-q1420442,Lohikeitto,lohikeitto,en,src-wikidata,true
3503,dish_family,fam-wd-q1432724,sujuk,sujuk,en,src-wikidata,true
3504,dish_family,fam-wd-q1435874,ugali,ugali,en,src-wikidata,true
3505,dish_family,fam-wd-q14481657,Čokolešnik,cokolesnik,en,src-wikidata,true
3506,dish_family,fam-wd-q1452513,pincho,pincho,en,src-wikidata,true
3507,dish_family,fam-wd-q14552200,Kadayif,kadayif,en,src-wikidata,true
3508,dish_family,fam-wd-q1464898,frikandel,frikandel,en,src-wikidata,true
3509,dish_family,fam-wd-q1465330,fried ice cream,fried ice cream,en,src-wikidata,true
3510,dish_family,fam-wd-q1471040,Frutta martorana,frutta martorana,en,src-wikidata,true
3511,dish_family,fam-wd-q1473422,Ful medames,ful medames,en,src-wikidata,true
3512,dish_family,fam-wd-q1476953,Möpkenbrot,mopkenbrot,en,src-wikidata,true
3513,dish_family,fam-wd-q1479399,hash,hash,en,src-wikidata,true
3514,dish_family,fam-wd-q1479399,Hash (food),hash food,en,src-wikipedia-en,false
3515,dish_family,fam-wd-q14907501,Vihreät kuulat,vihreat kuulat,en,src-wikipedia-en,false
3516,dish_family,fam-wd-q14907501,Vihreitä kuulia,vihreita kuulia,en,src-wikidata,true
3517,dish_family,fam-wd-q14914664,Cold Soup,cold soup,en,src-wikipedia-en,false
3518,dish_family,fam-wd-q14914664,cold sweet soup,cold sweet soup,en,src-wikidata,true
3519,dish_family,fam-wd-q14916156,strapačky,strapacky,en,src-wikidata,true
3520,dish_family,fam-wd-q14918748,lotek,lotek,en,src-wikidata,true
3521,dish_family,fam-wd-q14918748,Lotek (food),lotek food,en,src-wikipedia-en,false
3522,dish_family,fam-wd-q14943090,Run down,run down,en,src-wikidata,true
3523,dish_family,fam-wd-q14954819,baked ziti,baked ziti,en,src-wikidata,true
3524,dish_family,fam-wd-q1495867,Hopje,hopje,en,src-wikidata,true
3525,dish_family,fam-wd-q1501043,güllaç,gullac,en,src-wikidata,true
3526,dish_family,fam-wd-q15042119,stracciatella,stracciatella,en,src-wikidata,true
3527,dish_family,fam-wd-q15042119,Stracciatella (soup),stracciatella soup,en,src-wikipedia-en,false
3528,dish_family,fam-wd-q1505500,tavukgöğsü,tavukgogsu,en,src-wikidata,true
3529,dish_family,fam-wd-q1506811,pølse,plse,en,src-wikidata,true
3530,dish_family,fam-wd-q1506811,Rød pølse,rd plse,en,src-wikipedia-en,false
3531,dish_family,fam-wd-q15121455,garlic soup,garlic soup,en,src-wikidata,true
3532,dish_family,fam-wd-q1513612,Harira,harira,en,src-wikidata,true
3533,dish_family,fam-wd-q152088,French fries,french fries,en,src-wikipedia-en,false
3534,dish_family,fam-wd-q152088,fries,fries,en,src-wikidata,true
3535,dish_family,fam-wd-q15220576,Vinegret,vinegret,en,src-wikidata,true
3536,dish_family,fam-wd-q152526,Berliner,berliner,en,src-wikidata,true
3537,dish_family,fam-wd-q152526,Berliner (doughnut),berliner doughnut,en,src-wikipedia-en,false
3538,dish_family,fam-wd-q152536,oliebol,oliebol,en,src-wikidata,true
3539,dish_family,fam-wd-q152834,fruit salad,fruit salad,en,src-wikidata,true
3540,dish_family,fam-wd-q15285629,Chungmu gimbap,chungmu gimbap,en,src-wikidata,true
3541,dish_family,fam-wd-q152964,potato salad,potato salad,en,src-wikidata,true
3542,dish_family,fam-wd-q152981,potato pancake,potato pancake,en,src-wikidata,true
3543,dish_family,fam-wd-q1533235,gnocchi alla romana,gnocchi alla romana,en,src-wikidata,true
3544,dish_family,fam-wd-q1537922,isterband,isterband,en,src-wikidata,true
3545,dish_family,fam-wd-q1539635,blåbärssoppa,blabarssoppa,en,src-wikidata,true
3546,dish_family,fam-wd-q154043,rijstevlaai,rijstevlaai,en,src-wikidata,true
3547,dish_family,fam-wd-q15427731,kumpir,kumpir,en,src-wikidata,true
3548,dish_family,fam-wd-q154482,blood sausage,blood sausage,en,src-wikidata,true
3549,dish_family,fam-wd-q1554207,gulab jamun,gulab jamun,en,src-wikidata,true
3550,dish_family,fam-wd-q1555816,Piperade,piperade,en,src-wikidata,true
3551,dish_family,fam-wd-q1559248,ribollita,ribollita,en,src-wikidata,true
3552,dish_family,fam-wd-q1561248,lamian,lamian,en,src-wikidata,true
3553,dish_family,fam-wd-q15647777,Nièr beurre,nier beurre,en,src-wikidata,true
3554,dish_family,fam-wd-q15648182,Thepla,thepla,en,src-wikidata,true
3555,dish_family,fam-wd-q15656515,chaku,chaku,en,src-wikidata,true
3556,dish_family,fam-wd-q15656515,Chaku (Newari cuisine),chaku newari cuisine,en,src-wikipedia-en,false
3557,dish_family,fam-wd-q1566840,Supersize,supersize,en,src-wikidata,true
3558,dish_family,fam-wd-q1570466,liverwurst,liverwurst,en,src-wikidata,true
3559,dish_family,fam-wd-q1572563,ham and eggs,ham and eggs,en,src-wikidata,true
3560,dish_family,fam-wd-q15730394,mücver,mucver,en,src-wikidata,true
3561,dish_family,fam-wd-q15794115,Cholera,cholera,en,src-wikidata,true
3562,dish_family,fam-wd-q15794115,Cholera (food),cholera food,en,src-wikipedia-en,false
3563,dish_family,fam-wd-q15801159,Shkmeruli,shkmeruli,en,src-wikidata,true
3564,dish_family,fam-wd-q15840444,Pholourie,pholourie,en,src-wikidata,true
3565,dish_family,fam-wd-q15895670,Lychee pork,lychee pork,en,src-wikidata,true
3566,dish_family,fam-wd-q159304,turrón,turron,en,src-wikidata,true
3567,dish_family,fam-wd-q15976317,Selat solo,selat solo,en,src-wikidata,true
3568,dish_family,fam-wd-q15985102,chocolate covered fruit,chocolate covered fruit,en,src-wikidata,true
3569,dish_family,fam-wd-q16159647,neobiani,neobiani,en,src-wikidata,true
3570,dish_family,fam-wd-q16172783,banana cake,banana cake,en,src-wikidata,true
3571,dish_family,fam-wd-q16180623,Dosirac,dosirac,en,src-wikidata,true
3572,dish_family,fam-wd-q16182271,I fu mie,i fu mie,en,src-wikidata,true
3573,dish_family,fam-wd-q16182271,Ifumi,ifumi,en,src-wikipedia-en,false
3574,dish_family,fam-wd-q16230436,Traditional Rice of Sri Lanka,traditional rice of sri lanka,en,src-wikidata,true
3575,dish_family,fam-wd-q16241452,bakpia,bakpia,en,src-wikidata,true
3576,dish_family,fam-wd-q16247075,Cucumber soup,cucumber soup,en,src-wikipedia-en,false
3577,dish_family,fam-wd-q16247075,zupa ogórkowa,zupa ogorkowa,en,src-wikidata,true
3578,dish_family,fam-wd-q16262179,chueo-tang,chueo tang,en,src-wikidata,true
3579,dish_family,fam-wd-q1626853,Matoke,matoke,en,src-wikidata,true
3580,dish_family,fam-wd-q16301690,Angus burger,angus burger,en,src-wikidata,true
3581,dish_family,fam-wd-q16307825,Roti sai mai,roti sai mai,en,src-wikidata,true
3582,dish_family,fam-wd-q1632941,Hubba Bubba,hubba bubba,en,src-wikidata,true
3583,dish_family,fam-wd-q16346869,Sitabhog,sitabhog,en,src-wikidata,true
3584,dish_family,fam-wd-q1639853,Moros y Cristianos,moros y cristianos,en,src-wikidata,true
3585,dish_family,fam-wd-q1639853,Moros y Cristianos (dish),moros y cristianos dish,en,src-wikipedia-en,false
3586,dish_family,fam-wd-q16411925,Mulgikapsad,mulgikapsad,en,src-wikidata,true
3587,dish_family,fam-wd-q16496019,Bacalhau à Narcisa,bacalhau a narcisa,en,src-wikidata,true
3588,dish_family,fam-wd-q16498169,Bibikkan,bibikkan,en,src-wikidata,true
3589,dish_family,fam-wd-q165112,popcorn,popcorn,en,src-wikidata,true
3590,dish_family,fam-wd-q16522806,Sport slice,sport slice,en,src-wikidata,true
3591,dish_family,fam-wd-q16522806,Sport szelet,sport szelet,en,src-wikipedia-en,false
3592,dish_family,fam-wd-q16566432,Iris (pastry),iris pastry,en,src-wikipedia-en,false
3593,dish_family,fam-wd-q16566432,Q16566432,q16566432,en,src-wikidata,true
3594,dish_family,fam-wd-q16573500,Goshtaab,goshtaab,en,src-wikipedia-en,false
3595,dish_family,fam-wd-q16573500,Gushtab,gushtab,en,src-wikidata,true
3596,dish_family,fam-wd-q16586694,pancotto,pancotto,en,src-wikidata,true
3597,dish_family,fam-wd-q16664232,M'hancha,m hancha,en,src-wikidata,true
3598,dish_family,fam-wd-q16664232,Mhancha,mhancha,en,src-wikipedia-en,false
3599,dish_family,fam-wd-q16669050,Kurnik,kurnik,en,src-wikidata,true
3600,dish_family,fam-wd-q16669050,Kurnik (pirog),kurnik pirog,en,src-wikipedia-en,false
3601,dish_family,fam-wd-q16672930,riz à l'impératrice,riz a l imperatrice,en,src-wikidata,true
3602,dish_family,fam-wd-q16673189,Ros bratel,ros bratel,en,src-wikidata,true
3603,dish_family,fam-wd-q16681961,Nyanya,nyanya,en,src-wikidata,true
3604,dish_family,fam-wd-q16681961,Nyanya (dish),nyanya dish,en,src-wikipedia-en,false
3605,dish_family,fam-wd-q16683197,Oudnin el kadhi,oudnin el kadhi,en,src-wikidata,true
3606,dish_family,fam-wd-q16706914,Mett,mett,en,src-wikidata,true
3607,dish_family,fam-wd-q16738075,Lontong dekem,lontong dekem,en,src-wikidata,true
3608,dish_family,fam-wd-q16765345,mie ayam,mie ayam,en,src-wikidata,true
3609,dish_family,fam-wd-q16773140,Kue putri salju,kue putri salju,en,src-wikipedia-en,false
3610,dish_family,fam-wd-q16773140,Putri salju cake,putri salju cake,en,src-wikidata,true
3611,dish_family,fam-wd-q16773515,Bubur ketan hitam,bubur ketan hitam,en,src-wikidata,true
3612,dish_family,fam-wd-q16836245,Ayam goreng,ayam goreng,en,src-wikidata,true
3613,dish_family,fam-wd-q1683716,lontong,lontong,en,src-wikidata,true
3614,dish_family,fam-wd-q16847884,Bubur pedas,bubur pedas,en,src-wikipedia-en,false
3615,dish_family,fam-wd-q16847884,spicy porridge,spicy porridge,en,src-wikidata,true
3616,dish_family,fam-wd-q1684997,lemang,lemang,en,src-wikidata,true
3617,dish_family,fam-wd-q16850213,Cactus fries,cactus fries,en,src-wikidata,true
3618,dish_family,fam-wd-q16874762,Dre-si,dre si,en,src-wikidata,true
3619,dish_family,fam-wd-q16879307,bekasang,bekasang,en,src-wikidata,true
3620,dish_family,fam-wd-q16888187,Maboké,maboke,en,src-wikidata,true
3621,dish_family,fam-wd-q16906849,kuru fasulye,kuru fasulye,en,src-wikidata,true
3622,dish_family,fam-wd-q16910416,pârjoale,parjoale,en,src-wikidata,true
3623,dish_family,fam-wd-q16911615,palate cleanser,palate cleanser,en,src-wikidata,true
3624,dish_family,fam-wd-q16928375,herring soup,herring soup,en,src-wikidata,true
3625,dish_family,fam-wd-q16931986,şöbiyet,sobiyet,en,src-wikidata,true
3626,dish_family,fam-wd-q16934667,Zeroa,zeroa,en,src-wikidata,true
3627,dish_family,fam-wd-q16935343,Modjeska,modjeska,en,src-wikidata,true
3628,dish_family,fam-wd-q16935343,Modjeska (confection),modjeska confection,en,src-wikipedia-en,false
3629,dish_family,fam-wd-q16935381,Chakery,chakery,en,src-wikipedia-en,false
3630,dish_family,fam-wd-q16935381,Thiakry,thiakry,en,src-wikidata,true
3631,dish_family,fam-wd-q16937065,Kashk bademjan,kashk bademjan,en,src-wikipedia-en,false
3632,dish_family,fam-wd-q16937065,Kashk e badamjan,kashk e badamjan,en,src-wikidata,true
3633,dish_family,fam-wd-q16942586,es goyobod,es goyobod,en,src-wikidata,true
3634,dish_family,fam-wd-q16951552,Stuffed mallow,stuffed mallow,en,src-wikidata,true
3635,dish_family,fam-wd-q16962929,Patoleo,patoleo,en,src-wikidata,true
3636,dish_family,fam-wd-q16963428,sulu köfte,sulu kofte,en,src-wikidata,true
3637,dish_family,fam-wd-q16965840,Clear toy candy,clear toy candy,en,src-wikidata,true
3638,dish_family,fam-wd-q16966417,wedding cabbage,wedding cabbage,en,src-wikidata,true
3639,dish_family,fam-wd-q16975890,es buah,es buah,en,src-wikidata,true
3640,dish_family,fam-wd-q16979788,Musk stick,musk stick,en,src-wikidata,true
3641,dish_family,fam-wd-q16984727,Sno-ball,sno ball,en,src-wikidata,true
3642,dish_family,fam-wd-q16987370,Ciabatta Bacon Cheeseburger,ciabatta bacon cheeseburger,en,src-wikidata,true
3643,dish_family,fam-wd-q16988974,KFC Original Recipe,kfc original recipe,en,src-wikidata,true
3644,dish_family,fam-wd-q17000111,Khanom thuai,khanom thuai,en,src-wikidata,true
3645,dish_family,fam-wd-q17005230,palm nut soup,palm nut soup,en,src-wikidata,true
3646,dish_family,fam-wd-q17006531,Cherry kebab,cherry kebab,en,src-wikidata,true
3647,dish_family,fam-wd-q17019149,Eight treasure rice,eight treasure rice,en,src-wikidata,true
3648,dish_family,fam-wd-q17023518,tsoureki,tsoureki,en,src-wikidata,true
3649,dish_family,fam-wd-q17032101,Baba,baba,en,src-wikidata,true
3650,dish_family,fam-wd-q17032101,Baba (bread),baba bread,en,src-wikipedia-en,false
3651,dish_family,fam-wd-q1703574,pinnekjøtt,pinnekjtt,en,src-wikidata,true
3652,dish_family,fam-wd-q17035821,ginger duck,ginger duck,en,src-wikidata,true
3653,dish_family,fam-wd-q1703796,Hákarl,hakarl,en,src-wikidata,true
3654,dish_family,fam-wd-q17048447,Yellow rice,yellow rice,en,src-wikidata,true
3655,dish_family,fam-wd-q17050490,empal gepuk,empal gepuk,en,src-wikidata,true
3656,dish_family,fam-wd-q17050490,Gepuk,gepuk,en,src-wikipedia-en,false
3657,dish_family,fam-wd-q17051739,pfeffernusse,pfeffernusse,en,src-wikidata,true
3658,dish_family,fam-wd-q17054040,Nasi padang,nasi padang,en,src-wikidata,true
3659,dish_family,fam-wd-q17064469,čvarci,cvarci,en,src-wikidata,true
3660,dish_family,fam-wd-q17072386,chimole,chimole,en,src-wikidata,true
3661,dish_family,fam-wd-q17072657,Qarta,qarta,en,src-wikidata,true
3662,dish_family,fam-wd-q17079448,keshi yena,keshi yena,en,src-wikidata,true
3663,dish_family,fam-wd-q17083249,Olluquito,olluquito,en,src-wikidata,true
3664,dish_family,fam-wd-q17085540,pichi-pichi,pichi pichi,en,src-wikidata,true
3665,dish_family,fam-wd-q170883,Noon Chai,noon chai,en,src-wikidata,true
3666,dish_family,fam-wd-q17092221,Tameletjie,tameletjie,en,src-wikidata,true
3667,dish_family,fam-wd-q17101058,Orzotto,orzotto,en,src-wikidata,true
3668,dish_family,fam-wd-q17104228,Vigorón,vigoron,en,src-wikidata,true
3669,dish_family,fam-wd-q17107651,Koba,koba,en,src-wikidata,true
3670,dish_family,fam-wd-q17107651,Koba (sweet),koba sweet,en,src-wikipedia-en,false
3671,dish_family,fam-wd-q17109263,Owo soup,owo soup,en,src-wikidata,true
3672,dish_family,fam-wd-q17109441,Ukodo,ukodo,en,src-wikidata,true
3673,dish_family,fam-wd-q17109463,Usi,usi,en,src-wikidata,true
3674,dish_family,fam-wd-q17109463,Usi (food),usi food,en,src-wikipedia-en,false
3675,dish_family,fam-wd-q17110181,New Jersey sloppy joe,new jersey sloppy joe,en,src-wikidata,true
3676,dish_family,fam-wd-q17110181,Sloppy joe (New Jersey),sloppy joe new jersey,en,src-wikipedia-en,false
3677,dish_family,fam-wd-q17110849,Kondowole,kondowole,en,src-wikidata,true
3678,dish_family,fam-wd-q17116309,Love Hearts,love hearts,en,src-wikidata,true
3679,dish_family,fam-wd-q17119279,Spaghetti taco,spaghetti taco,en,src-wikidata,true
3680,dish_family,fam-wd-q17119304,Sugar Daddy,sugar daddy,en,src-wikidata,true
3681,dish_family,fam-wd-q17119304,Sugar Daddy (candy),sugar daddy candy,en,src-wikipedia-en,false
3682,dish_family,fam-wd-q17122679,Coburger Bratwurst,coburger bratwurst,en,src-wikidata,true
3683,dish_family,fam-wd-q17142904,poppyseed muffin,poppyseed muffin,en,src-wikidata,true
3684,dish_family,fam-wd-q17164196,Tang bu shuai,tang bu shuai,en,src-wikipedia-en,false
3685,dish_family,fam-wd-q17164196,Tong bat lat,tong bat lat,en,src-wikidata,true
