source,target,edge_type,weight
dish-wd-q20726175,var-medfouna-f49be8bd,dish_variation,1.000
dish-wd-q6807955,var-mefun-6e364274,dish_variation,1.000
dish-wd-q11343150,var-mehallabiyya-109e5b9b,dish_variation,1.000
dish-wd-q1920415,var-menemen-2c71b06c,dish_variation,1.000
dish-wd-q1046535,var-mentos-250614d6,dish_variation,1.000
dish-wd-q6817675,var-menudo-8a386d35,dish_variation,1.000
dish-wd-q6817673,var-menudo-f400184e,dish_variation,1.000
dish-wd-q136514395,var-mercato-metropolitano-in-elephant-and-castle-056c188e,dish_variation,1.000
dish-wd-q1146477,var-merci-5d46a2b7,dish_variation,1.000
dish-wd-q18595468,var-merveilleux-97987e1c,dish_variation,1.000
dish-wd-q3082973,var-mesclun-46d803d2,dish_variation,1.000
dish-wd-q16706914,var-mett-65fb0fb1,dish_variation,1.000
dish-wd-q19746250,var-meuseukat-a2afcc88,dish_variation,1.000
dish-wd-q6826082,var-mexican-pizza-b5c1f74f,dish_variation,1.000
dish-wd-q47005562,var-mfarakeh-0a9eda86,dish_variation,1.000
dish-wd-q19738539,var-mi-gomak-b49eae95,dish_variation,1.000
dish-wd-q6827067,var-mi-krop-5b9b0127,dish_variation,1.000
dish-wd-q6827710,var-mianwo-aaaadf26,dish_variation,1.000
dish-wd-q6842216,var-midget-gems-d19dd3ca,dish_variation,1.000
dish-wd-q16765345,var-mie-ayam-623ec92a,dish_variation,1.000
dish-wd-q130553333,var-mie-bangladesh-0b658b77,dish_variation,1.000
dish-wd-q4208661,var-mie-celor-e58250e9,dish_variation,1.000
dish-wd-q957776,var-migas-3fc1aedb,dish_variation,1.000
dish-wd-q1932441,var-mignon-f9f6035b,dish_variation,1.000
dish-wd-q935937,var-miguelitos-b7adc660,dish_variation,1.000
dish-wd-q30673009,var-mihidana-8fd376ce,dish_variation,1.000
dish-wd-q30326666,var-milanesa-bce09e58,dish_variation,1.000
dish-wd-q26877970,var-military-chocolate-0a56515c,dish_variation,1.000
dish-wd-q12491,var-mille-feuille-a1265ff5,dish_variation,1.000
dish-wd-q4293923,var-mimosa-salad-be0e8d41,dish_variation,1.000
dish-wd-q1142998,var-mimosa-sugar-ball-1e605728,dish_variation,1.000
dish-wd-q60745567,var-mince-on-toast-d9f7ed11,dish_variation,1.000
dish-wd-q6863335,var-minchee-138364b0,dish_variation,1.000
dish-wd-q19958198,var-ming-oko-6e3d3c93,dish_variation,1.000
dish-wd-q12287205,var-mish-mash-c03370e0,dish_variation,1.000
dish-wd-q6881572,var-mishti-doi-1c261224,dish_variation,1.000
dish-wd-q600438,var-mititei-7e2ec4e9,dish_variation,1.000
dish-wd-q2485491,var-mitraillette-4dcc1723,dish_variation,1.000
dish-wd-q777487,var-mixed-pickle-31a1994e,dish_variation,1.000
dish-wd-q25043234,var-miyar-kuka-e3ffe6d4,dish_variation,1.000
dish-wd-q112911928,var-miyar-zogale-976e7678,dish_variation,1.000
dish-wd-q60760520,var-moche-6a2788f0,dish_variation,1.000
dish-wd-q16935343,var-modjeska-b068ea8f,dish_variation,1.000
dish-wd-q872611,var-mohr-im-hemd-3fd30508,dish_variation,1.000
dish-wd-q118874832,var-mokthuk-c5fb5c66,dish_variation,1.000
dish-wd-q110533119,var-mollete-of-antequera-54d87957,dish_variation,1.000
dish-wd-q56307726,var-molotof-41c5b9bc,dish_variation,1.000
dish-wd-q25617898,var-mondeghili-3e479e16,dish_variation,1.000
dish-wd-q113159014,var-mondulkiri-wild-honey-628d174a,dish_variation,1.000
dish-wd-q6899667,var-mongolian-beef-7628a981,dish_variation,1.000
dish-wd-q1141370,var-monkey-brains-785b52c4,dish_variation,1.000
dish-wd-q6904753,var-monte-cristo-sandwich-27b7956a,dish_variation,1.000
dish-wd-q5056486,var-montreal-style-smoked-meat-c4083c0c,dish_variation,1.000
dish-wd-q2234053,var-moorkop-843ac4ab,dish_variation,1.000
dish-wd-q25339122,var-moose-tracks-a69b9792,dish_variation,1.000
dish-wd-q1476953,var-mopkenbrot-1034b0c2,dish_variation,1.000
dish-wd-q11581336,var-morioka-jajamen-ef20f5ba,dish_variation,1.000
dish-wd-q1639853,var-moros-y-cristianos-96314d1d,dish_variation,1.000
dish-wd-q31739973,var-mosbolletjies-b4847df6,dish_variation,1.000
dish-wd-q1200514,var-moules-frites-dedfd546,dish_variation,1.000
dish-wd-q6924874,var-mountain-bar-32caffc2,dish_variation,1.000
dish-wd-q206918,var-moussaka-360b09cb,dish_variation,1.000
dish-wd-q3596214,var-mpanatigghi-1e513bff,dish_variation,1.000
dish-wd-q1951443,var-mr-tom-1c539d3b,dish_variation,1.000
dish-wd-q136842110,var-mshosh-481911ae,dish_variation,1.000
dish-wd-q3327283,var-msoki-255580e7,dish_variation,1.000
dish-wd-q3327301,var-mtewem-7284a4c8,dish_variation,1.000
dish-wd-q6944521,var-muckalica-95139104,dish_variation,1.000
dish-wd-q15730394,var-mucver-d4ccb4e0,dish_variation,1.000
dish-wd-q52406,var-muesli-ca677fb1,dish_variation,1.000
dish-wd-q655235,var-muffuletta-e84542a7,dish_variation,1.000
dish-wd-q16411925,var-mulgikapsad-6856c0ad,dish_variation,1.000
dish-wd-q2721752,var-murukku-5f26457c,dish_variation,1.000
dish-wd-q16979788,var-musk-stick-4cd2987b,dish_variation,1.000
dish-wd-q3868691,var-mustacciuoli-920226e7,dish_variation,1.000
dish-wd-q20423491,var-mutabbaq-samak-b4328653,dish_variation,1.000
dish-wd-q5796448,var-mute-3a26fa28,dish_variation,1.000
dish-wd-q4305901,var-muzhuzhi-808c4861,dish_variation,1.000
dish-wd-q11883680,var-mynthon-e3426b66,dish_variation,1.000
dish-wd-q44130098,var-nabadwips-red-curd-50343c97,dish_variation,1.000
dish-wd-q4189615,var-nagasari-3a89aed2,dish_variation,1.000
dish-wd-q1062144,var-namul-db98039d,dish_variation,1.000
dish-wd-q2750595,var-napoleon-sweets-4e5c0f95,dish_variation,1.000
dish-wd-q6967043,var-nasi-bakar-dbb93b0e,dish_variation,1.000
dish-wd-q6967046,var-nasi-bogana-6d51df18,dish_variation,1.000
dish-wd-q3273951,var-nasi-campur-74e63868,dish_variation,1.000
dish-wd-q12500151,var-nasi-gandul-485d933e,dish_variation,1.000
dish-wd-q64216206,var-nasi-goreng-jawa-b1a4d6c1,dish_variation,1.000
dish-wd-q4205452,var-nasi-kebuli-b8bbc5b2,dish_variation,1.000
dish-wd-q3244647,var-nasi-kucing-88e06660,dish_variation,1.000
dish-wd-q3269818,var-nasi-kuning-d8d8c12f,dish_variation,1.000
dish-wd-q6967048,var-nasi-liwet-9ce4f468,dish_variation,1.000
dish-wd-q55593280,var-nasi-minyak-07bbd143,dish_variation,1.000
dish-wd-q17054040,var-nasi-padang-3c5b0c29,dish_variation,1.000
dish-wd-q6967051,var-nasi-paprik-dc9e699a,dish_variation,1.000
dish-wd-q12500155,var-nasi-tempong-51fd9847,dish_variation,1.000
dish-wd-q6967056,var-nasi-tim-6e8bc7f3,dish_variation,1.000
dish-wd-q3236175,var-nasi-uduk-d2bb9cfe,dish_variation,1.000
dish-wd-q4920553,var-nasi-ulam-ab7dcecf,dish_variation,1.000
dish-wd-q1193612,var-nata-de-coco-02feec50,dish_variation,1.000
dish-wd-q85787805,var-nata-de-pina-770dde5f,dish_variation,1.000
dish-wd-q2135193,var-natas-do-ceu-5d158e68,dish_variation,1.000
dish-wd-q13651680,var-natinombur-228df01d,dish_variation,1.000
dish-wd-q12555954,var-nauryz-kozhe-d4002441,dish_variation,1.000
dish-wd-q26693028,var-nazook-934a6ae0,dish_variation,1.000
dish-wd-q1131837,var-ndole-0d934e2a,dish_variation,1.000
dish-wd-q176927,var-neapolitan-wafer-925fa051,dish_variation,1.000
dish-wd-q3874120,var-neccio-2c452413,dish_variation,1.000
dish-wd-q3537474,var-neera-ab3a7f8c,dish_variation,1.000
dish-wd-q3301336,var-negimaki-65eb94eb,dish_variation,1.000
dish-wd-q109436498,var-nem-lai-vung-d352c2c2,dish_variation,1.000
dish-wd-q16159647,var-neobiani-e04e8491,dish_variation,1.000
dish-wd-q11275121,var-nerikuri-3a1a91d9,dish_variation,1.000
dish-wd-q6996558,var-nero-c36d235e,dish_variation,1.000
dish-wd-q129900296,var-nesselrode-pudding-8a70dd6d,dish_variation,1.000
dish-wd-q7000528,var-nettle-soup-52b20c81,dish_variation,1.000
dish-wd-q17110181,var-new-jersey-sloppy-joe-8971352b,dish_variation,1.000
dish-wd-q209486,var-nicard-salad-e1db5418,dish_variation,1.000
dish-wd-q15647777,var-nier-beurre-d41b049e,dish_variation,1.000
dish-wd-q7034609,var-nik-l-nip-9cf777c4,dish_variation,1.000
dish-wd-q109313490,var-nino-envuelto-67dc1cbc,dish_variation,1.000
dish-wd-q12556365,var-nisholda-c2598fa8,dish_variation,1.000
dish-wd-q65336960,var-no-htamin-278f0bab,dish_variation,1.000
dish-wd-q1115198,var-nocciolini-di-chivasso-5eb7cc45,dish_variation,1.000
dish-wd-q4822464,var-nokul-7d0185c7,dish_variation,1.000
dish-wd-q85789410,var-noodle-latkes-91d29fd2,dish_variation,1.000
dish-wd-q170883,var-noon-chai-b8637569,dish_variation,1.000
dish-wd-q25056844,var-nsala-soup-b2189097,dish_variation,1.000
dish-wd-q6516231,var-nugatti-a24eee69,dish_variation,1.000
dish-wd-q19695011,var-num-banhchok-391257ac,dish_variation,1.000
dish-wd-q28403180,var-nutribun-a30f2ea3,dish_variation,1.000
dish-wd-q39053773,var-ny-dosas-cd2197c3,dish_variation,1.000
dish-wd-q22328037,var-nyama-choma-40ad068b,dish_variation,1.000
dish-wd-q16681961,var-nyanya-88d8689e,dish_variation,1.000
dish-wd-q3869300,var-nzuddi-28e7bb5d,dish_variation,1.000
dish-wd-q122963715,var-obe-ata-18c3e8bd,dish_variation,1.000
dish-wd-q111046463,var-obwarzanek-krakowski-16c2ab8c,dish_variation,1.000
dish-wd-q25418402,var-oc-vu-nang-d8e2fff7,dish_variation,1.000
dish-wd-q107610602,var-oeuf-mayonnaise-48b9b16c,dish_variation,1.000
dish-wd-q3594122,var-oeufs-en-meurette-4bc21ac8,dish_variation,1.000
dish-wd-q26884006,var-ofada-rice-794fe9af,dish_variation,1.000
dish-wd-q113002838,var-ofe-achara-3f922f57,dish_variation,1.000
dish-wd-q138854971,var-ofe-akwu-1ec9ca5a,dish_variation,1.000
dish-wd-q107357988,var-ofe-oha-62fae771,dish_variation,1.000
dish-wd-q107358874,var-ofe-owerri-445809e2,dish_variation,1.000
dish-wd-q113070410,var-ofe-ujuju-0d454df5,dish_variation,1.000
dish-wd-q7079882,var-ogbono-soup-4a2e092b,dish_variation,1.000
dish-wd-q7080021,var-ogi-ab422bcc,dish_variation,1.000
dish-wd-q7080639,var-ohaw-3e541c14,dish_variation,1.000
dish-wd-q136486705,var-ojojo-af62af5f,dish_variation,1.000
dish-wd-q28701751,var-okchundang-69619bb6,dish_variation,1.000
dish-wd-q1136876,var-okinawa-soba-0e2db89a,dish_variation,1.000
dish-wd-q47004974,var-okoho-d8bbdb79,dish_variation,1.000
dish-wd-q19573431,var-okra-soup-aab46936,dish_variation,1.000
dish-wd-q152536,var-oliebol-01a3a8a8,dish_variation,1.000
dish-wd-q3881787,var-olive-all-ascolana-f222fd65,dish_variation,1.000
dish-wd-q111283137,var-olive-bread-42b71f5c,dish_variation,1.000
dish-wd-q7087232,var-olive-loaf-3810cd82,dish_variation,1.000
dish-wd-q281278,var-olivier-salad-14a9adf6,dish_variation,1.000
dish-wd-q17083249,var-olluquito-2648e3f7,dish_variation,1.000
dish-wd-q25206205,var-omar-d6a568c9,dish_variation,1.000
dish-wd-q12492826,var-ombus-ombus-eb382374,dish_variation,1.000
dish-wd-q18357204,var-omo-tuo-6cd7d5d8,dish_variation,1.000
dish-wd-q4192299,var-oncom-c0f86a24,dish_variation,1.000
dish-wd-q5262436,var-onde-onde-859f677a,dish_variation,1.000
dish-wd-q244611,var-onion-ring-ba5e8947,dish_variation,1.000
dish-wd-q453174,var-onsen-tamago-be0de18e,dish_variation,1.000
dish-wd-q133504015,var-onunu-00b26a54,dish_variation,1.000
dish-wd-q7095366,var-oondees-8e4792ab,dish_variation,1.000
dish-wd-q5366437,var-orange-chicken-17936043,dish_variation,1.000
dish-wd-q985812,var-orange-cuttlefish-bb2816a1,dish_variation,1.000
dish-wd-q2916558,var-orbit-ed9c1e5d,dish_variation,1.000
dish-wd-q23461185,var-organic-chocolate-d2b2416b,dish_variation,1.000
dish-wd-q1048130,var-oromo-4b0b9a81,dish_variation,1.000
dish-wd-q17101058,var-orzotto-5292dc95,dish_variation,1.000
dish-wd-q862557,var-osechi-33ff1eee,dish_variation,1.000
dish-wd-q28224446,var-osmanthus-cake-21258ad0,dish_variation,1.000
dish-wd-q107498785,var-ossa-di-morto-3f6478d2,dish_variation,1.000
dish-wd-q7107438,var-ossetra-bc29ae6f,dish_variation,1.000
dish-wd-q1057256,var-ossobuco-fc50d831,dish_variation,1.000
dish-wd-q1853883,var-ostkaka-f4b7db85,dish_variation,1.000
dish-wd-q3393853,var-ota-ika-6ee14d65,dish_variation,1.000
dish-wd-q3234931,var-otak-otak-ca843fce,dish_variation,1.000
dish-wd-q30926481,var-otchahoi-ac7e5856,dish_variation,1.000
dish-wd-q113070503,var-otong-soup-1bf0fe01,dish_variation,1.000
dish-wd-q7110241,var-ouch-9ae9207f,dish_variation,1.000
dish-wd-q16683197,var-oudnin-el-kadhi-0331dce1,dish_variation,1.000
dish-wd-q614757,var-ovelgonne-bread-roll-d09537b8,dish_variation,1.000
dish-wd-q983032,var-ovos-moles-0f36c991,dish_variation,1.000
dish-wd-q17109263,var-owo-soup-d1584b5d,dish_variation,1.000
dish-wd-q1275331,var-oxtail-4f2f4108,dish_variation,1.000
dish-wd-q1304390,var-oyakodon-817a3bd0,dish_variation,1.000
dish-wd-q6581424,var-pacanga-2a1292ab,dish_variation,1.000
dish-wd-q730298,var-pad-thai-7fe02228,dish_variation,1.000
dish-wd-q212121,var-paella-6159591d,dish_variation,1.000
dish-wd-q60762918,var-paelya-998d2612,dish_variation,1.000
dish-wd-q55730267,var-paensae-2252ef1b,dish_variation,1.000
dish-wd-q7124365,var-pagit-pagit-6447d215,dish_variation,1.000
dish-wd-q7124456,var-pagpag-988e1055,dish_variation,1.000
dish-wd-q125947773,var-pain-suisse-aa672695,dish_variation,1.000
dish-wd-q16911615,var-palate-cleanser-09de4780,dish_variation,1.000
dish-wd-q5360549,var-palbochae-ab499bb4,dish_variation,1.000
dish-wd-q7127953,var-pallubasa-a3b058d0,dish_variation,1.000
dish-wd-q17005230,var-palm-nut-soup-a733f3dd,dish_variation,1.000
dish-wd-q18917789,var-pampushka-c43fcbff,dish_variation,1.000
dish-wd-q2919135,var-pan-bagnat-d69d0443,dish_variation,1.000
dish-wd-q11697503,var-pan-de-jamon-95fe93b2,dish_variation,1.000
dish-wd-q28668258,var-pan-meino-d3d100d2,dish_variation,1.000
dish-wd-q7129763,var-panaculty-3e5bcea8,dish_variation,1.000
dish-wd-q44541,var-pancake-b78e37d1,dish_variation,1.000
dish-wd-q107358612,var-pancake-2f1204c3,dish_variation,1.000
dish-wd-q16586694,var-pancotto-1a0af134,dish_variation,1.000
dish-wd-q48808905,var-pane-coi-santi-3f81781c,dish_variation,1.000
dish-wd-q3893200,var-pane-frattau-09d32739,dish_variation,1.000
dish-wd-q2738934,var-panelle-1b8baa4b,dish_variation,1.000
dish-wd-q130465645,var-panhas-adf5bc5f,dish_variation,1.000
dish-wd-q2722122,var-panipuri-54cc8048,dish_variation,1.000
dish-wd-q20508454,var-panrkhash-b8490cac,dish_variation,1.000
dish-wd-q3350783,var-panta-bhat-fdda512f,dish_variation,1.000
dish-wd-q973523,var-pantteri-2439fd6a,dish_variation,1.000
dish-wd-q7131930,var-pantua-a9f57ecd,dish_variation,1.000
dish-wd-q3396255,var-pantxineta-782758c4,dish_variation,1.000
dish-wd-q60761825,var-panyalam-dac07d68,dish_variation,1.000
dish-wd-q2415718,var-panzanella-31efe948,dish_variation,1.000
dish-wd-q106678690,var-paofan-a44f1c87,dish_variation,1.000
dish-wd-q7132274,var-paomo-49b16e5d,dish_variation,1.000
dish-wd-q432308,var-papa-a-la-hancaina-f56e4160,dish_variation,1.000
dish-wd-q918148,var-papad-17eece29,dish_variation,1.000
dish-wd-q4272221,var-papeda-a1b42b92,dish_variation,1.000
dish-wd-q7136846,var-pares-95160704,dish_variation,1.000
dish-wd-q16910416,var-parjoale-c5597111,dish_variation,1.000
dish-wd-q7139220,var-parmo-17f95f28,dish_variation,1.000
dish-wd-q3896505,var-parrozzo-49f32ba7,dish_variation,1.000
dish-wd-q7142949,var-pasta-al-pomodoro-98951013,dish_variation,1.000
dish-wd-q55641393,var-pasta-alla-gricia-e27b0ae1,dish_variation,1.000
dish-wd-q1761000,var-pasta-con-le-sarde-b9202c02,dish_variation,1.000
dish-wd-q3897489,var-pasta-mollicata-2a387860,dish_variation,1.000
dish-wd-q3897472,var-pasta-ncasciata-839e6081,dish_variation,1.000
dish-wd-q1052236,var-pasta-salad-c609e0b5,dish_variation,1.000
dish-wd-q9056693,var-pastafrola-6b56cb1f,dish_variation,1.000
dish-wd-q891358,var-pasteis-de-bacalhau-8d4c11be,dish_variation,1.000
dish-wd-q10345990,var-pastel-de-feijao-a9ebffb0,dish_variation,1.000
dish-wd-q118331971,var-pasteli-fc7cc3df,dish_variation,1.000
dish-wd-q7143016,var-pastitsada-76c9e99a,dish_variation,1.000
dish-wd-q2056399,var-pastrma-09ee7a3d,dish_variation,1.000
dish-wd-q5402844,var-pataniscas-a4fcecfd,dish_variation,1.000
dish-wd-q6066244,var-patatas-a-lo-pobre-82335d2c,dish_variation,1.000
dish-wd-q60977870,var-pate-a-bombe-cbc90039,dish_variation,1.000
dish-wd-q23907623,var-pate-acha-f5a5bf89,dish_variation,1.000
dish-wd-q16962929,var-patoleo-406f23ec,dish_variation,1.000
dish-wd-q11076619,var-patriotic-soup-65d8475c,dish_variation,1.000
dish-wd-q3629971,var-pav-bhaji-6811f677,dish_variation,1.000
dish-wd-q10346967,var-pave-be32c72f,dish_variation,1.000
dish-wd-q112967822,var-pawpaw-soup-270ee187,dish_variation,1.000
dish-wd-q7530248,var-paya-742a4642,dish_variation,1.000
dish-wd-q7156549,var-payday-47c0f5ff,dish_variation,1.000
dish-wd-q367225,var-pea-soup-a1dd7479,dish_variation,1.000
dish-wd-q1369093,var-peanut-butter-and-jelly-sandwich-a5fc993a,dish_variation,1.000
dish-wd-q117971950,var-peanut-butter-and-pickle-sandwich-e5a766e6,dish_variation,1.000
dish-wd-q25005338,var-peanut-pie-ddb62894,dish_variation,1.000
dish-wd-q120176394,var-peanuts-and-coke-81fda9ce,dish_variation,1.000
dish-wd-q123907368,var-peas-with-salo-2b59401d,dish_variation,1.000
dish-wd-q5261363,var-pecel-5fbd9206,dish_variation,1.000
dish-wd-q27963899,var-pecel-pitik-73f2ed50,dish_variation,1.000
dish-wd-q3898528,var-pecora-alla-callara-f594ce6f,dish_variation,1.000
dish-wd-q742173,var-peixinhos-da-horta-3fd829bd,dish_variation,1.000
dish-wd-q10978475,var-pekasam-130d87a3,dish_variation,1.000
dish-wd-q4348190,var-pelamushi-402ea287,dish_variation,1.000
dish-wd-q17590922,var-pelau-6b865b51,dish_variation,1.000
dish-wd-q130097,var-pemmican-9b0a0c5e,dish_variation,1.000
dish-wd-q4200659,var-pempek-96e31bb2,dish_variation,1.000
dish-wd-q473271,var-pepernoot-7fead562,dish_variation,1.000
dish-wd-q4887922,var-pepes-81efd811,dish_variation,1.000
dish-wd-q7170363,var-persimmon-pudding-623130d0,dish_variation,1.000
dish-wd-q27500854,var-peruvian-ceviche-d3fd9c66,dish_variation,1.000
dish-wd-q21781581,var-peruvian-pollada-2584456c,dish_variation,1.000
dish-wd-q7171328,var-pesarattu-84ebe03a,dish_variation,1.000
dish-wd-q3080606,var-pescado-frito-8474d908,dish_variation,1.000
dish-wd-q7178377,var-petit-sale-29990614,dish_variation,1.000
dish-wd-q17051739,var-pfeffernusse-458efa06,dish_variation,1.000
dish-wd-q2083470,var-pfefferpotthast-f5af9eb9,dish_variation,1.000
dish-wd-q55629806,var-phat-kaphrao-a83ca44e,dish_variation,1.000
dish-wd-q48774226,var-pheasant-under-glass-2a5b25f5,dish_variation,1.000
dish-wd-q65087240,var-philippine-asado-8b0edd03,dish_variation,1.000
dish-wd-q110894306,var-phirni-695458ad,dish_variation,1.000
dish-wd-q136361024,var-pholar-214968d6,dish_variation,1.000
dish-wd-q15840444,var-pholourie-68ef8ec9,dish_variation,1.000
dish-wd-q564560,var-phu-the-cake-024c9e80,dish_variation,1.000
dish-wd-q124617888,var-piada-dei-morti-970ee268,dish_variation,1.000
dish-wd-q59260812,var-picada-3ab89143,dish_variation,1.000
dish-wd-q17085540,var-pichi-pichi-f558c140,dish_variation,1.000
dish-wd-q138024294,var-pickle-pizza-441dc4d3,dish_variation,1.000
dish-wd-q695101,var-pickled-herring-8ba343e5,dish_variation,1.000
dish-wd-q3382650,var-pieds-paquets-57bdafa4,dish_variation,1.000
dish-wd-q2255787,var-pig-head-225cf80a,dish_variation,1.000
dish-wd-q105550816,var-pigs-in-a-blanket-471e925b,dish_variation,1.000
dish-wd-q104094239,var-pigs-in-blankets-3c66d086,dish_variation,1.000
dish-wd-q14116162,var-pihlaja-14051b4f,dish_variation,1.000
dish-wd-q7193747,var-pilaki-5d203b15,dish_variation,1.000
dish-wd-q1452513,var-pincho-1e0c285f,dish_variation,1.000
dish-wd-q19738844,var-pindang-8f1753f8,dish_variation,1.000
dish-wd-q137609355,var-pineapple-shrimp-balls-ee671a3f,dish_variation,1.000
dish-wd-q11061604,var-ping-on-bun-e60e6f6b,dish_variation,1.000
dish-wd-q1703574,var-pinnekjtt-2bbeb212,dish_variation,1.000
dish-wd-q3905339,var-pinza-7b469d7c,dish_variation,1.000
dish-wd-q1555816,var-piperade-e743da54,dish_variation,1.000
dish-wd-q7197643,var-piracaldo-7bce5a33,dish_variation,1.000
dish-wd-q839910,var-pismaniye-59c02e32,dish_variation,1.000
dish-wd-q1815839,var-pissaladiere-f0a27340,dish_variation,1.000
dish-wd-q3905790,var-pistiddu-f2f86cef,dish_variation,1.000
dish-wd-q6502741,var-pitepalt-4928893d,dish_variation,1.000
dish-wd-q135646299,var-pithali-4c5fab3f,dish_variation,1.000
dish-wd-q3389336,var-pithivier-cc7d0cff,dish_variation,1.000
dish-wd-q3905837,var-pitina-84fd8e8a,dish_variation,1.000
dish-wd-q2916235,var-piyaz-ab5332a6,dish_variation,1.000
dish-wd-q108327562,var-pizza-in-new-york-city-09fdb226,dish_variation,1.000
dish-wd-q500724,var-pizza-margherita-8f513657,dish_variation,1.000
dish-wd-q91908928,var-pizza-quattro-formaggi-3fa690d6,dish_variation,1.000
dish-wd-q18542598,var-pizza-quattro-stagioni-8a5ef592,dish_variation,1.000
dish-wd-q86665833,var-pizza-rossini-46cc150c,dish_variation,1.000
dish-wd-q65077962,var-pizzarello-66cdf1dc,dish_variation,1.000
dish-wd-q2905237,var-pkaila-dd31c9f6,dish_variation,1.000
dish-wd-q7200291,var-placenta-cake-f2d424cb,dish_variation,1.000
dish-wd-q17747240,var-pleah-sach-ko-7887f4b9,dish_variation,1.000
dish-wd-q1506811,var-plse-2640ae97,dish_variation,1.000
dish-wd-q4992018,var-po-boy-714b0276,dish_variation,1.000
dish-wd-q12492824,var-pohulpohul-484745d4,dish_variation,1.000
dish-wd-q65049504,var-poi-cc041e3a,dish_variation,1.000
dish-wd-q25221878,var-poke-615ad941,dish_variation,1.000
dish-wd-q7208574,var-poke-91f9375e,dish_variation,1.000
dish-wd-q2101181,var-polbo-a-feira-ab9fbf45,dish_variation,1.000
dish-wd-q5479684,var-polkagris-46927e20,dish_variation,1.000
dish-wd-q136700752,var-pollo-al-carbon-9d54f3c2,dish_variation,1.000
dish-wd-q1328767,var-polonaise-bbcdad69,dish_variation,1.000
dish-wd-q6981917,var-polsa-d0a1fda0,dish_variation,1.000
dish-wd-q10350921,var-polvo-a-lagareiro-2949e055,dish_variation,1.000
dish-wd-q2671459,var-polvoron-69d4bf53,dish_variation,1.000
dish-wd-q2482979,var-pom-d2cd4255,dish_variation,1.000
dish-wd-q13069284,var-pon-ye-gyi-6e36fb0c,dish_variation,1.000
dish-wd-q104856047,var-pone-8b677eeb,dish_variation,1.000
dish-wd-q135083928,var-poorman-s-meal-c5ed10f1,dish_variation,1.000
dish-wd-q7228884,var-pootharekulu-d4e677ef,dish_variation,1.000
dish-wd-q165112,var-popcorn-8005cdc2,dish_variation,1.000
dish-wd-q17142904,var-poppyseed-muffin-7738c9ae,dish_variation,1.000
dish-wd-q81615502,var-poqui-poqui-786801d4,dish_variation,1.000
dish-wd-q104858644,var-porcupine-meatballs-6c98c054,dish_variation,1.000
dish-wd-q3695900,var-pork-skin-367f2851,dish_variation,1.000
dish-wd-q2255703,var-pork-tail-3abee13f,dish_variation,1.000
dish-wd-q1137574,var-porkkanalaatikko-58f713a7,dish_variation,1.000
dish-wd-q7231310,var-port-sausage-1605bf1a,dish_variation,1.000
dish-wd-q115801972,var-possum-pie-508846e1,dish_variation,1.000
dish-wd-q173265,var-potato-chip-a344d2f0,dish_variation,1.000
dish-wd-q152981,var-potato-pancake-8442dddb,dish_variation,1.000
dish-wd-q152964,var-potato-salad-04d26c2e,dish_variation,1.000
dish-wd-q966824,var-potjevleesch-fb3b036e,dish_variation,1.000
dish-wd-q396184,var-poutine-dd17a7db,dish_variation,1.000
dish-wd-q116150719,var-praline-5afe59f7,dish_variation,1.000
dish-wd-q11826942,var-prazonki-35315aef,dish_variation,1.000
dish-wd-q1957955,var-pretz-72666bb4,dish_variation,1.000
dish-wd-q18389634,var-pukala-f8adacf5,dish_variation,1.000
dish-wd-q19944109,var-pukis-66a57cfb,dish_variation,1.000
dish-wd-q124434588,var-pukjai-435c96c2,dish_variation,1.000
dish-wd-q28154814,var-pundi-0487bfaa,dish_variation,1.000
dish-wd-q118574754,var-pundut-nasi-5c14cc32,dish_variation,1.000
dish-wd-q7261960,var-pustakari-f8e0d331,dish_variation,1.000
dish-wd-q12969705,var-putok-9f80b6c5,dish_variation,1.000
dish-wd-q16773140,var-putri-salju-cake-074958ae,dish_variation,1.000
dish-wd-q6441849,var-putu-piring-9c979b2b,dish_variation,1.000
dish-wd-q12507493,var-pyeonsu-e1c9ff0c,dish_variation,1.000
dish-wd-q108887239,var-pyzy-8d8303d2,dish_variation,1.000
dish-wd-q130513962,var-q130513962-96cb069e,dish_variation,1.000
dish-wd-q134817183,var-q134817183-bdca69ac,dish_variation,1.000
dish-wd-q16566432,var-q16566432-af999ce7,dish_variation,1.000
dish-wd-q19716651,var-q19716651-c377b0f4,dish_variation,1.000
dish-wd-q2293198,var-q2293198-7d0b50a3,dish_variation,1.000
dish-wd-q2626283,var-q2626283-dd10bf7d,dish_variation,1.000
dish-wd-q3499431,var-q3499431-ef60a532,dish_variation,1.000
dish-wd-q17072657,var-qarta-5248035f,dish_variation,1.000
dish-wd-q2571599,var-qatayef-13a982d1,dish_variation,1.000
dish-wd-q3373858,var-qingtuan-1e84ccf2,dish_variation,1.000
dish-wd-q106977722,var-quesabirria-bdf718a8,dish_variation,1.000
dish-wd-q597044,var-quesada-pasiega-e96a1564,dish_variation,1.000
dish-wd-q865325,var-quesadilla-091d2e90,dish_variation,1.000
dish-wd-q117475843,var-quiaude-b7139ca7,dish_variation,1.000
dish-wd-q7272094,var-quince-dessert-f9bdf8ec,dish_variation,1.000
dish-wd-q3107885,var-quindim-6d1b0650,dish_variation,1.000
dish-wd-q13202368,var-qurutob-d48daf3e,dish_variation,1.000
