dish_family_id,technique_id,role,is_core,weight
fam-wd-q65072654,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q6403206,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q6403206,tec-steam-3f9d1489,core,true,0.850
fam-wd-q6403206,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q6404116,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q6404116,tec-steam-3f9d1489,core,true,0.850
fam-wd-q6404116,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q6404116,tec-bloom-spices-969673dd,supporting,false,0.550
fam-wd-q6405076,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q6405076,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q6405076,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q13096825,tec-marinate-859deca1,core,true,1.000
fam-wd-q13096825,tec-grill-7732deea,core,true,0.850
fam-wd-q13096825,tec-baste-10f9f578,supporting,false,0.700
fam-wd-q125745103,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q125745103,tec-steam-3f9d1489,core,true,0.850
fam-wd-q125745103,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q1781865,tec-steam-3f9d1489,core,true,1.000
fam-wd-q1781865,tec-grill-7732deea,core,true,0.850
fam-wd-q1781865,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q540837,tec-grill-7732deea,core,true,1.000
fam-wd-q540837,tec-roast-72d2c26d,core,true,0.850
fam-wd-q540837,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q134475160,tec-steam-3f9d1489,core,true,1.000
fam-wd-q134475160,tec-grill-7732deea,core,true,0.850
fam-wd-q134475160,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q28455614,tec-braise-4a3832ff,core,true,0.850
fam-wd-q28455614,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-wd-q1197104,tec-boil-29213ba5,core,true,1.000
fam-wd-q1197104,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q1197104,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3272930,tec-steam-3f9d1489,core,true,1.000
fam-wd-q3272930,tec-grill-7732deea,core,true,0.850
fam-wd-q3272930,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q613717,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q613717,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q613717,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q109539600,tec-laminate-ca13220f,core,true,1.000
fam-wd-q109539600,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q109539600,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q55285600,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q55285600,tec-steam-3f9d1489,core,true,0.850
fam-wd-q55285600,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q20034,tec-boil-29213ba5,core,true,1.000
fam-wd-q20034,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q20034,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q827654,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q827654,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q827654,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q12237734,tec-grill-7732deea,core,true,1.000
fam-wd-q12237734,tec-stuff-996e573e,core,true,0.850
fam-wd-q12237734,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q1827035,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q1827035,tec-puree-c8c7256b,core,true,0.850
fam-wd-q1827035,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q281385,tec-boil-29213ba5,core,true,1.000
fam-wd-q281385,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q281385,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q121027105,tec-grill-7732deea,core,true,0.850
fam-wd-q2894864,tec-grill-7732deea,core,true,1.000
fam-wd-q2894864,tec-poach-37fe693c,core,true,0.850
fam-wd-q2894864,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q2894864,tec-sweat-aromatics-593b919d,supporting,false,0.550
fam-wd-q1105512,tec-marinate-859deca1,core,true,1.000
fam-wd-q1105512,tec-grill-7732deea,core,true,0.850
fam-wd-q1105512,tec-baste-10f9f578,supporting,false,0.700
fam-wd-q1094305,tec-form-patties-e37967de,core,true,1.000
fam-wd-q1094305,tec-grill-7732deea,core,true,0.850
fam-wd-q1094305,tec-rest-after-cooking-b2985e35,supporting,false,0.700
fam-wd-q378341,tec-boil-29213ba5,core,true,1.000
fam-wd-q378341,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q378341,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q2495505,tec-boil-29213ba5,core,true,1.000
fam-wd-q2495505,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q2495505,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q11339918,tec-boil-29213ba5,core,true,1.000
fam-wd-q11339918,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q11339918,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q12971248,tec-boil-29213ba5,core,true,1.000
fam-wd-q12971248,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q12971248,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q6729605,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q6729605,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q6729605,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q535064,tec-grill-7732deea,core,true,1.000
fam-wd-q535064,tec-roast-72d2c26d,core,true,0.850
fam-wd-q535064,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q18883046,tec-braise-4a3832ff,core,true,0.850
fam-wd-q18883046,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-wd-q13018870,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q13018870,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q6747617,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q6747617,tec-puree-c8c7256b,core,true,0.850
fam-wd-q6747617,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q6747617,tec-bloom-spices-969673dd,supporting,false,0.550
fam-wd-q28154305,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q28154305,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q28154305,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q13013369,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q13013369,tec-steam-3f9d1489,core,true,0.850
fam-wd-q13013369,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q3849360,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3849360,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3849360,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q137908295,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q137908295,tec-puree-c8c7256b,core,true,0.850
fam-wd-q137908295,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q6789614,tec-braise-4a3832ff,core,true,1.000
fam-wd-q6789614,tec-stew-cff95fb0,core,true,0.850
fam-wd-q6789614,tec-roast-72d2c26d,supporting,false,0.700
fam-wd-q6789614,tec-bloom-spices-969673dd,supporting,false,0.550
fam-wd-q3853270,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3853270,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3853270,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q5367573,tec-laminate-ca13220f,core,true,1.000
fam-wd-q5367573,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q5367573,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q5367573,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q97101726,tec-boil-29213ba5,core,true,1.000
fam-wd-q97101726,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q97101726,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q6807955,tec-steam-3f9d1489,core,true,1.000
fam-wd-q6807955,tec-grill-7732deea,core,true,0.850
fam-wd-q6807955,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q6817675,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q6817675,tec-braise-4a3832ff,core,true,0.850
fam-wd-q6817675,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q3082973,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q3082973,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3082973,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q6826082,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q6826082,tec-proof-24fa378d,core,true,0.850
fam-wd-q6826082,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q6826082,tec-toast-spices-1bf6f315,supporting,false,0.550
fam-wd-q19738539,tec-boil-29213ba5,core,true,1.000
fam-wd-q19738539,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q19738539,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q6827067,tec-boil-29213ba5,core,true,1.000
fam-wd-q6827067,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q6827067,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q16765345,tec-boil-29213ba5,core,true,1.000
fam-wd-q16765345,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q16765345,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q130553333,tec-boil-29213ba5,core,true,1.000
fam-wd-q130553333,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q130553333,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q4208661,tec-boil-29213ba5,core,true,1.000
fam-wd-q4208661,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q4208661,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q26877970,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q26877970,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q12491,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q12491,tec-braise-4a3832ff,core,true,0.850
fam-wd-q12491,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q4293923,tec-chop-1d857e6f,core,true,1.000
fam-wd-q4293923,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q4293923,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q777487,tec-reduce-d97bb11e,core,true,1.000
fam-wd-q777487,tec-pickle-62549dfa,core,true,0.850
fam-wd-q777487,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q25617898,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q25617898,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q25617898,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q6904753,tec-slice-c5c54944,core,true,1.000
fam-wd-q6904753,tec-toast-033b5dd6,core,true,0.850
fam-wd-q11581336,tec-steam-3f9d1489,core,true,1.000
fam-wd-q11581336,tec-grill-7732deea,core,true,0.850
fam-wd-q11581336,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q206918,tec-bake-6c2c6bda,core,true,0.850
fam-wd-q206918,tec-gratin-fe263c69,supporting,false,0.700
fam-wd-q206918,tec-grill-7732deea,supporting,false,0.550
fam-wd-q3596214,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3596214,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3596214,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q655235,tec-slice-c5c54944,core,true,1.000
fam-wd-q655235,tec-toast-033b5dd6,core,true,0.850
fam-wd-q2721752,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q2721752,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q2721752,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q3868691,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3868691,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3868691,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q20423491,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q20423491,tec-steam-3f9d1489,core,true,0.850
fam-wd-q20423491,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q3874120,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3874120,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3874120,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q129900296,tec-temper-eggs-c3d18391,core,true,1.000
fam-wd-q129900296,tec-set-custard-84144438,core,true,0.850
fam-wd-q7000528,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7000528,tec-puree-c8c7256b,core,true,0.850
fam-wd-q7000528,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q209486,tec-chop-1d857e6f,core,true,1.000
fam-wd-q209486,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q209486,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q209486,tec-sweat-aromatics-593b919d,supporting,false,0.550
fam-wd-q1115198,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q1115198,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q1115198,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q85789410,tec-boil-29213ba5,core,true,1.000
fam-wd-q85789410,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q85789410,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q25056844,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q25056844,tec-puree-c8c7256b,core,true,0.850
fam-wd-q25056844,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q19695011,tec-boil-29213ba5,core,true,1.000
fam-wd-q19695011,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q19695011,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3869300,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3869300,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3869300,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q26884006,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q26884006,tec-steam-3f9d1489,core,true,0.850
fam-wd-q26884006,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q7079882,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7079882,tec-puree-c8c7256b,core,true,0.850
fam-wd-q7079882,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7080639,tec-steam-3f9d1489,core,true,1.000
fam-wd-q7080639,tec-grill-7732deea,core,true,0.850
fam-wd-q7080639,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q1136876,tec-boil-29213ba5,core,true,1.000
fam-wd-q1136876,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q1136876,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q1136876,tec-steam-3f9d1489,supporting,false,0.550
fam-wd-q19573431,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q19573431,tec-puree-c8c7256b,core,true,0.850
fam-wd-q19573431,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3881787,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3881787,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3881787,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q111283137,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q111283137,tec-proof-24fa378d,core,true,0.850
fam-wd-q111283137,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q111283137,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q7087232,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q7087232,tec-proof-24fa378d,core,true,0.850
fam-wd-q7087232,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q281278,tec-chop-1d857e6f,core,true,1.000
fam-wd-q281278,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q281278,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q453174,tec-steam-3f9d1489,core,true,1.000
fam-wd-q453174,tec-grill-7732deea,core,true,0.850
fam-wd-q453174,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q23461185,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q23461185,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q17101058,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q17101058,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q17101058,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q862557,tec-steam-3f9d1489,core,true,1.000
fam-wd-q862557,tec-grill-7732deea,core,true,0.850
fam-wd-q862557,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q28224446,tec-whisk-297ea626,core,true,1.000
fam-wd-q28224446,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q28224446,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q107498785,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q107498785,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q107498785,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q1057256,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q1057256,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q1057256,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q30926481,tec-steam-3f9d1489,core,true,1.000
fam-wd-q30926481,tec-grill-7732deea,core,true,0.850
fam-wd-q30926481,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q113070503,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q113070503,tec-puree-c8c7256b,core,true,0.850
fam-wd-q113070503,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q614757,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q614757,tec-roll-82a127e4,core,true,0.850
fam-wd-q614757,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q17109263,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q17109263,tec-puree-c8c7256b,core,true,0.850
fam-wd-q17109263,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q1304390,tec-steam-3f9d1489,core,true,1.000
fam-wd-q1304390,tec-grill-7732deea,core,true,0.850
fam-wd-q1304390,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q730298,tec-boil-29213ba5,core,true,1.000
fam-wd-q730298,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q730298,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q212121,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q212121,tec-steam-3f9d1489,core,true,0.850
fam-wd-q212121,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q17005230,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q17005230,tec-puree-c8c7256b,core,true,0.850
fam-wd-q17005230,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q2919135,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q2919135,tec-braise-4a3832ff,core,true,0.850
fam-wd-q2919135,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q28668258,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q28668258,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q28668258,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q44541,tec-whisk-297ea626,core,true,1.000
fam-wd-q44541,tec-griddle-717e3046,core,true,0.850
fam-wd-q44541,tec-fold-3d6b3a9d,supporting,false,0.700
fam-wd-q107358612,tec-whisk-297ea626,core,true,1.000
fam-wd-q107358612,tec-griddle-717e3046,core,true,0.850
fam-wd-q107358612,tec-fold-3d6b3a9d,supporting,false,0.700
fam-wd-q16586694,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q16586694,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q16586694,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q48808905,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q48808905,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q48808905,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3893200,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3893200,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3893200,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q2738934,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q2738934,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q2738934,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q2722122,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q2722122,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q2722122,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q2415718,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q2415718,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q2415718,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7132274,tec-boil-29213ba5,core,true,1.000
fam-wd-q7132274,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q7132274,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q918148,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q918148,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q918148,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q3896505,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3896505,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3896505,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7142949,tec-boil-29213ba5,core,true,1.000
fam-wd-q7142949,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q7142949,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q55641393,tec-boil-29213ba5,core,true,1.000
fam-wd-q55641393,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q55641393,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q1761000,tec-boil-29213ba5,core,true,1.000
fam-wd-q1761000,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q1761000,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q3897489,tec-boil-29213ba5,core,true,1.000
fam-wd-q3897489,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q3897489,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q3897472,tec-boil-29213ba5,core,true,1.000
fam-wd-q3897472,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q3897472,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q1052236,tec-boil-29213ba5,core,true,1.000
fam-wd-q1052236,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q1052236,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q60977870,tec-blend-smooth-74fe9e41,core,true,1.000
fam-wd-q60977870,tec-whisk-297ea626,core,true,0.850
fam-wd-q60977870,tec-drizzle-c6841926,supporting,false,0.700
fam-wd-q23907623,tec-blend-smooth-74fe9e41,core,true,1.000
fam-wd-q23907623,tec-whisk-297ea626,core,true,0.850
fam-wd-q23907623,tec-drizzle-c6841926,supporting,false,0.700
fam-wd-q16962929,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q16962929,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q16962929,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q11076619,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q11076619,tec-puree-c8c7256b,core,true,0.850
fam-wd-q11076619,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3629971,tec-grill-7732deea,core,true,0.850
fam-wd-q3629971,tec-bloom-spices-969673dd,supporting,false,0.550
fam-wd-q112967822,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q112967822,tec-puree-c8c7256b,core,true,0.850
fam-wd-q112967822,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q367225,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q367225,tec-puree-c8c7256b,core,true,0.850
fam-wd-q367225,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q1369093,tec-slice-c5c54944,core,true,1.000
fam-wd-q1369093,tec-toast-033b5dd6,core,true,0.850
fam-wd-q117971950,tec-slice-c5c54944,core,true,1.000
fam-wd-q117971950,tec-toast-033b5dd6,core,true,0.850
fam-wd-q25005338,tec-laminate-ca13220f,core,true,1.000
fam-wd-q25005338,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q25005338,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q5261363,tec-boil-29213ba5,core,true,1.000
fam-wd-q5261363,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q5261363,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3898528,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3898528,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3898528,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7170363,tec-temper-eggs-c3d18391,core,true,1.000
fam-wd-q7170363,tec-set-custard-84144438,core,true,0.850
fam-wd-q27500854,tec-chop-1d857e6f,core,true,1.000
fam-wd-q27500854,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q27500854,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q55629806,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q55629806,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q110894306,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q110894306,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q110894306,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q15840444,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q15840444,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q15840444,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q564560,tec-whisk-297ea626,core,true,1.000
fam-wd-q564560,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q564560,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q124617888,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q124617888,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q124617888,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q138024294,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q138024294,tec-proof-24fa378d,core,true,0.850
fam-wd-q138024294,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q3382650,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q3382650,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3382650,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q137609355,tec-grill-7732deea,core,true,1.000
fam-wd-q137609355,tec-poach-37fe693c,core,true,0.850
fam-wd-q137609355,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q11061604,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q11061604,tec-proof-24fa378d,core,true,0.850
fam-wd-q11061604,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q3905339,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3905339,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3905339,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q1815839,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q1815839,tec-braise-4a3832ff,core,true,0.850
fam-wd-q1815839,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3905790,tec-coat-pasta-0f9ce17f,core,true,1.000
