id,slug,name,normalized_name,description,dish_id,parent_variation_id,variation_type,source_id,source_url,attribution_text,author_name,location_text,is_canonical,created_at,updated_at
var-svele-b1cc00ca,svele,svele,svele,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q913411,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q913411,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-svi-bced17fb,svi,Svið,svi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1757401,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1757401,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-swedish-berries-eb295b8e,swedish-berries,Swedish berries,swedish berries,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7654910,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7654910,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-sweetened-potato-casserole-0dd41582,sweetened-potato-casserole,sweetened potato casserole,sweetened potato casserole,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7655664,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7655664,Canonical starter reference,,Finland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-sweethearts-4e2f2c0b,sweethearts,Sweethearts,sweethearts,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7655713,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7655713,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-swikee-8b8bf709,swikee,swikee,swikee,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7656154,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7656154,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-swoops-1dac2ef6,swoops,Swoops,swoops,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7659251,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7659251,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-syrniki-c490a71a,syrniki,Syrniki,syrniki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1726195,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1726195,Canonical starter reference,,Ukraine,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ta-a-noodles-3ec5160b,ta-a-noodles,Ta-a noodles,ta a noodles,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q712031,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q712031,Canonical starter reference,,Tainan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tabitha-st-germain-as-amy-rose-c8041242,tabitha-st-germain-as-amy-rose,Tabitha St. Germain as Amy Rose,tabitha st germain as amy rose,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5037671,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5037671,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-table-cream-5bc4b2f2,table-cream,table cream,table cream,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q28405077,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q28405077,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tablet-3444cbf7,tablet,tablet,tablet,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3502845,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3502845,Canonical starter reference,,Scotland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taboon-bread-b31a76de,taboon-bread,taboon bread,taboon bread,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q987291,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q987291,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taco-al-pastor-a9a7afcd,taco-al-pastor,Taco al pastor,taco al pastor,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2386967,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2386967,Canonical starter reference,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taco-pizza-c7a38271,taco-pizza,Taco pizza,taco pizza,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q111705550,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q111705550,Canonical starter reference,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tagine-malsouka-e58de032,tagine-malsouka,tagine malsouka,tagine malsouka,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q123015196,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q123015196,Canonical starter reference,,Tunisia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taguella-64a7f2ef,taguella,Taguella,taguella,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1417997,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1417997,Canonical starter reference,,Tunisia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tah-chin-500ddd11,tah-chin,Tah Chin,tah chin,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5864774,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5864774,Canonical starter reference,,Iran,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tahu-campur-afae18a0,tahu-campur,tahu campur,tahu campur,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12711188,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12711188,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tahu-sumedang-37d26005,tahu-sumedang,tahu sumedang,tahu sumedang,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7476075,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7476075,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taichan-satay-0a5ecc64,taichan-satay,taichan satay,taichan satay,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q31173508,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q31173508,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tajine-55981553,tajine,tajine,tajine,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q865004,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q865004,Canonical starter reference,,Maghreb,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tajine-lham-lahlou-f2d82aed,tajine-lham-lahlou,Tajine Lham-Lahlou,tajine lham lahlou,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q22929120,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q22929120,Canonical starter reference,,Algeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-takabb-anti-cough-pill-53cec971,takabb-anti-cough-pill,Takabb Anti-Cough Pill,takabb anti cough pill,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q124372640,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q124372640,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-take-5-6a2cbdfa,take-5,Take 5,take 5,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7677552,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7677552,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-takjil-21eebf55,takjil,Takjil,takjil,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q110101486,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q110101486,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-takoyaki-9f7344d1,takoyaki,takoyaki,takoyaki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q905527,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q905527,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taktouka-b544590d,taktouka,Taktouka,taktouka,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q27962923,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q27962923,Canonical starter reference,,Morocco,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-talabaw-d712afe1,talabaw,Talabaw,talabaw,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q19711295,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q19711295,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-talkhan-7b5cf6c7,talkhan,Talkhan,talkhan,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12338752,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12338752,Canonical starter reference,,Afghanistan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tamale-c1c8b00e,tamale,tamale,tamale,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1147853,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1147853,Canonical starter reference,,Mesoamerica,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tamale-pie-44cd7f3e,tamale-pie,tamale pie,tamale pie,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q25327105,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q25327105,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tameletjie-25451875,tameletjie,Tameletjie,tameletjie,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17092221,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17092221,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tan-ngang-27bac2ea,tan-ngang,Tan Ngang,tan ngang,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q138329556,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q138329556,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tanghulu-857aee9c,tanghulu,Tanghulu,tanghulu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2476688,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2476688,Canonical starter reference,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tao-kuish-227151e4,tao-kuish,Tao kuish,tao kuish,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q28224428,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q28224428,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taquito-46e5d924,taquito,taquito,taquito,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2393807,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2393807,Canonical starter reference,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tarempa-noodles-28f1dd36,tarempa-noodles,Tarempa noodles,tarempa noodles,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q111604426,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q111604426,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-taro-dumpling-438b2def,taro-dumpling,Taro dumpling,taro dumpling,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5643322,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5643322,Canonical starter reference,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tarta-de-santiago-146e561d,tarta-de-santiago,Tarta de Santiago,tarta de santiago,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q34715,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q34715,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tarte-a-l-badree-2121a98f,tarte-a-l-badree,Tarte à l'badrée,tarte a l badree,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q109045517,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q109045517,Canonical starter reference,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tarte-al-d-jote-29ede3e4,tarte-al-d-jote,Tarte al d'jote,tarte al d jote,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2550270,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2550270,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tarte-flambee-343d1936,tarte-flambee,tarte flambée,tarte flambee,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q316849,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q316849,Canonical starter reference,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tatar-boregi-07e45b12,tatar-boregi,Tatar böreği,tatar boregi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6000077,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6000077,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tavukgogsu-0a45d33a,tavukgogsu,tavukgöğsü,tavukgogsu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1505500,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1505500,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tebirkes-8a072b5a,tebirkes,Tebirkes,tebirkes,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12338859,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12338859,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tehane-e6ee7083,tehane,Tehane,tehane,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q138918853,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q138918853,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tekwan-9172c2b3,tekwan,tekwan,tekwan,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7695520,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7695520,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-telera-0443210b,telera,Telera,telera,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q97179718,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q97179718,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tempoyak-07e95074,tempoyak,Tempoyak,tempoyak,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4748563,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4748563,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tetrazzini-f8583df5,tetrazzini,tetrazzini,tetrazzini,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7706778,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7706778,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tfaya-d7c08d7a,tfaya,tfaya,tfaya,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q108366890,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q108366890,Canonical starter reference,,Morocco,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tharoi-thongba-b9d81a0c,tharoi-thongba,Tharoi thongba,tharoi thongba,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q138545531,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q138545531,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thepla-17b33626,thepla,Thepla,thepla,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q15648182,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q15648182,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thiakry-97f58e1f,thiakry,Thiakry,thiakry,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16935381,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16935381,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thieboudienne-480f64af,thieboudienne,Thieboudienne,thieboudienne,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1810575,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1810575,Canonical starter reference,,Senegal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thin-mints-29708f53,thin-mints,Thin Mints,thin mints,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7784272,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7784272,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thirteen-desserts-71406d1c,thirteen-desserts,Thirteen desserts,thirteen desserts,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2739210,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2739210,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thoran-24fcaa80,thoran,Thoran,thoran,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7796150,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7796150,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-thrills-853e3299,thrills,Thrills,thrills,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7798210,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7798210,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tibok-tibok-108523a8,tibok-tibok,Tibok-tibok,tibok tibok,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q60763456,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q60763456,Canonical starter reference,,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tigelada-f83706ee,tigelada,Tigelada,tigelada,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q104829802,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q104829802,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tigella-cc441e3b,tigella,Tigella,tigella,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3697035,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3697035,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-timphan-3239fbb8,timphan,timphan,timphan,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10971166,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10971166,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tinaktak-4c1f251a,tinaktak,Tinaktak,tinaktak,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q115802987,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q115802987,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tinutuan-porridge-383fe76d,tinutuan-porridge,Tinutuan porridge,tinutuan porridge,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7808550,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7808550,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tipatipa-35016e3a,tipatipa,Tipatipa,tipatipa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7808813,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7808813,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tirit-c91675ff,tirit,tirit,tirit,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6379127,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6379127,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tirokafteri-d81cb1d1,tirokafteri,tirokafteri,tirokafteri,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7809258,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7809258,Canonical starter reference,,Greece,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tjalknol-716bad2c,tjalknol,Tjälknöl,tjalknol,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10698992,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10698992,Canonical starter reference,,Sweden,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tjvjik-9a7a8abe,tjvjik,tjvjik,tjvjik,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q104792798,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q104792798,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tlacenka-31e3e3cc,tlacenka,Tlačenka,tlacenka,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q60793741,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q60793741,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-toasted-ravioli-c6d5b879,toasted-ravioli,toasted ravioli,toasted ravioli,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7811421,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7811421,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tocana-a84e2a62,tocana,Tocană,tocana,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3530197,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3530197,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tojiko-mame-f69d9c2c,tojiko-mame,Tojiko mame,tojiko mame,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q135116202,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q135116202,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tom-yum-kung-219a9ee4,tom-yum-kung,tom yum kung,tom yum kung,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q31352561,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q31352561,Canonical starter reference,,Thailand,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tomato-chutney-c523f1ba,tomato-chutney,tomato chutney,tomato chutney,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q48724049,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q48724049,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tomato-soup-7834510e,tomato-soup,tomato soup,tomato soup,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1066260,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1066260,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tong-bat-lat-5cb2ed92,tong-bat-lat,Tong bat lat,tong bat lat,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17164196,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17164196,Canonical starter reference,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tongseng-8c473f02,tongseng,tongseng,tongseng,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4272202,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4272202,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tonkatsu-d913aba9,tonkatsu,tonkatsu,tonkatsu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1142841,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1142841,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tootsie-pops-11b4b2e3,tootsie-pops,Tootsie Pops,tootsie pops,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7824331,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7824331,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tootsie-roll-99c450aa,tootsie-roll,Tootsie Roll,tootsie roll,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7824333,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7824333,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-top-ramen-790d2897,top-ramen,Top Ramen,top ramen,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q60738779,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q60738779,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-toppo-79e43875,toppo,Toppo,toppo,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7825121,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7825121,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-torcetti-77dcde4a,torcetti,Torcetti,torcetti,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q13519276,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q13519276,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-torcik-wedlowski-1cabdaaa,torcik-wedlowski,Torcik Wedlowski,torcik wedlowski,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q135313427,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q135313427,Canonical starter reference,,Poland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-torikatsu-c619a8db,torikatsu,torikatsu,torikatsu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7825801,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7825801,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-torpedo-dessert-0dd7278c,torpedo-dessert,torpedo dessert,torpedo dessert,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12812242,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12812242,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-torta-900-322a48eb,torta-900,torta 900,torta 900,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q86674159,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q86674159,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
