id,label,node_type,parent_id,cuisine_id,category_id,family_id,size_hint
dish-wd-q11269155,Shoyumame,dish,fam-wd-q11269155,cui-wd-q234138,,fam-wd-q11269155,8
dish-wd-q7504010,Shrimp ball,dish,fam-wd-q7504010,,cat-seafood-dishes-67642233,fam-wd-q7504010,8
dish-wd-q7504007,Shrimp Creole,dish,fam-wd-q7504007,cui-american-60d23958,cat-seafood-dishes-67642233,fam-wd-q7504007,8
dish-wd-q9696648,shrimp curry,dish,fam-wd-q9696648,,cat-curries-c13d2ace,fam-wd-q9696648,8
dish-wd-q104836072,Shucky beans,dish,fam-wd-q104836072,,,fam-wd-q104836072,8
dish-wd-q847652,shuizhu,dish,fam-wd-q847652,,,fam-wd-q847652,8
dish-wd-q2901547,shumai,dish,fam-wd-q2901547,,cat-dumplings-and-buns-9a441702,fam-wd-q2901547,8
dish-wd-q85801047,Shwe htamin,dish,fam-wd-q85801047,,,fam-wd-q85801047,8
dish-wd-q14128832,Sì,dish,fam-wd-q14128832,,,fam-wd-q14128832,8
dish-wd-q137270440,silaw,dish,fam-wd-q137270440,cui-wd-q707908,,fam-wd-q137270440,8
dish-wd-q124343367,Sili ice cream,dish,fam-wd-q124343367,cui-wd-q1520796,,fam-wd-q124343367,8
dish-wd-q65040984,Silog,dish,fam-wd-q65040984,cui-wd-q1520796,,fam-wd-q65040984,8
dish-wd-q7522199,Sindhi biryani,dish,fam-wd-q7522199,cui-wd-q1089120,cat-rice-dishes-e5a0eea5,fam-wd-q7522199,8
dish-wd-q24929453,Sindhi pulao,dish,fam-wd-q24929453,,,fam-wd-q24929453,8
dish-wd-q65043034,Sinigapuna,dish,fam-wd-q65043034,cui-wd-q1520796,,fam-wd-q65043034,8
dish-wd-q7525342,Siomay,dish,fam-wd-q7525342,cui-wd-q787497,,fam-wd-q7525342,8
dish-wd-q3032267,sirop de Liège,dish,fam-wd-q3032267,,,fam-wd-q3032267,8
dish-wd-q124434638,Siryak-tyamuri,dish,fam-wd-q124434638,,,fam-wd-q124434638,8
dish-wd-q5400820,Sisu,dish,fam-wd-q5400820,,,fam-wd-q5400820,8
dish-wd-q16346869,Sitabhog,dish,fam-wd-q16346869,,,fam-wd-q16346869,8
dish-wd-q6639662,Sixlets,dish,fam-wd-q6639662,,,fam-wd-q6639662,8
dish-wd-q12491347,Skin Crackers,dish,fam-wd-q12491347,cui-wd-q787497,,fam-wd-q12491347,8
dish-wd-q3962539,Skippy,dish,fam-wd-q3962539,,,fam-wd-q3962539,8
dish-wd-q7535893,skirlie,dish,fam-wd-q7535893,,,fam-wd-q7535893,8
dish-wd-q1753265,skordalia,dish,fam-wd-q1753265,cui-wd-q744027,,fam-wd-q1753265,8
dish-wd-q12758929,Slavski kolač,dish,fam-wd-q12758929,,,fam-wd-q12758929,8
dish-wd-q2095632,sloppy joe,dish,fam-wd-q2095632,cui-american-60d23958,,fam-wd-q2095632,8
dish-wd-q707788,Small sausage in large sausage,dish,fam-wd-q707788,cui-wd-q707908,,fam-wd-q707788,8
dish-wd-q12069294,Smarties,dish,fam-wd-q12069294,,,fam-wd-q12069294,8
dish-wd-q3486891,Smash,dish,fam-wd-q3486891,,,fam-wd-q3486891,8
dish-wd-q7544790,Smint,dish,fam-wd-q7544790,,,fam-wd-q7544790,8
dish-wd-q54952474,Snack Wrap,dish,fam-wd-q54952474,,cat-wraps-and-rolls-dd6f3471,fam-wd-q54952474,8
dish-wd-q3594113,snail caviar,dish,fam-wd-q3594113,,,fam-wd-q3594113,8
dish-wd-q113114616,Snail pepper soup,dish,fam-wd-q113114616,,cat-soups-58c2caa7,fam-wd-q113114616,8
dish-wd-q16984727,Sno-ball,dish,fam-wd-q16984727,cui-american-60d23958,,fam-wd-q16984727,8
dish-wd-q7548429,snow skin mooncake,dish,fam-wd-q7548429,,,fam-wd-q7548429,8
dish-wd-q7548366,Snow White salad,dish,fam-wd-q7548366,,cat-salads-aa3e870c,fam-wd-q7548366,8
dish-wd-q16931986,şöbiyet,dish,fam-wd-q16931986,cui-wd-q654493,,fam-wd-q16931986,8
dish-wd-q1786572,Sodd,dish,fam-wd-q1786572,,,fam-wd-q1786572,8
dish-wd-q3473983,șodou,dish,fam-wd-q3473983,,,fam-wd-q3473983,8
dish-wd-q105337075,Soetpatats,dish,fam-wd-q105337075,,,fam-wd-q105337075,8
dish-wd-q61366482,Soft Khichuri,dish,fam-wd-q61366482,cui-wd-q4855470,,fam-wd-q61366482,8
dish-wd-q138479165,soft-shelled taco,dish,fam-wd-q138479165,,,fam-wd-q138479165,8
dish-wd-q1051852,Sōki,dish,fam-wd-q1051852,,,fam-wd-q1051852,8
dish-wd-q3425445,Sol over Gudhjem,dish,fam-wd-q3425445,,,fam-wd-q3425445,8
dish-wd-q9078656,Soldaditos de Pavía,dish,fam-wd-q9078656,cui-wd-q622512,,fam-wd-q9078656,8
dish-wd-q124448968,sombe,dish,fam-wd-q124448968,,,fam-wd-q124448968,8
dish-wd-q136486535,Sombi,dish,fam-wd-q136486535,,,fam-wd-q136486535,8
dish-wd-q24882667,Sooji toast,dish,fam-wd-q24882667,,,fam-wd-q24882667,8
dish-wd-q7562723,Soor ploom,dish,fam-wd-q7562723,,,fam-wd-q7562723,8
dish-wd-q20427541,Sop saudara,dish,fam-wd-q20427541,cui-wd-q787497,,fam-wd-q20427541,8
dish-wd-q3490797,Sopa de mondongo,dish,fam-wd-q3490797,,,fam-wd-q3490797,8
dish-wd-q763843,Sopaipilla,dish,fam-wd-q763843,,,fam-wd-q763843,8
dish-wd-q17485383,Soparnik,dish,fam-wd-q17485383,,,fam-wd-q17485383,8
dish-wd-q2635144,sorrel soup,dish,fam-wd-q2635144,,cat-soups-58c2caa7,fam-wd-q2635144,8
dish-wd-q19898437,sorshe ilish,dish,fam-wd-q19898437,,,fam-wd-q19898437,8
dish-wd-q924689,soto ayam,dish,fam-wd-q924689,cui-wd-q787497,,fam-wd-q924689,8
dish-wd-q12709581,Soto Padang,dish,fam-wd-q12709581,cui-wd-q787497,,fam-wd-q12709581,8
dish-wd-q2919934,Sou,dish,fam-wd-q2919934,,,fam-wd-q2919934,8
dish-wd-q107304811,Soup and bouilli,dish,fam-wd-q107304811,,cat-soups-58c2caa7,fam-wd-q107304811,8
dish-wd-q7565043,soup joumou,dish,fam-wd-q7565043,,cat-soups-58c2caa7,fam-wd-q7565043,8
dish-wd-q703313,sour rye soup,dish,fam-wd-q703313,,cat-soups-58c2caa7,fam-wd-q703313,8
dish-wd-q135921166,South American,dish,fam-wd-q135921166,,,fam-wd-q135921166,8
dish-wd-q3965857,Spaghetti alla carrettiera,dish,fam-wd-q3965857,,cat-pasta-dishes-18ec3e4d,fam-wd-q3965857,8
dish-wd-q1236601,spaghetti alle vongole,dish,fam-wd-q1236601,cui-wd-q192786,cat-pasta-dishes-18ec3e4d,fam-wd-q1236601,8
dish-wd-q12709593,spaghetti bolognese,dish,fam-wd-q12709593,,cat-pasta-dishes-18ec3e4d,fam-wd-q12709593,8
dish-wd-q17119279,Spaghetti taco,dish,fam-wd-q17119279,,cat-pasta-dishes-18ec3e4d,fam-wd-q17119279,8
dish-wd-q7572829,spaghetti with meatballs,dish,fam-wd-q7572829,cui-american-60d23958,cat-pasta-dishes-18ec3e4d,fam-wd-q7572829,8
dish-wd-q5971200,Spam musubi,dish,fam-wd-q5971200,,,fam-wd-q5971200,8
dish-wd-q7573059,Spanakorizo,dish,fam-wd-q7573059,cui-wd-q744027,,fam-wd-q7573059,8
dish-wd-q2306706,Spanish fricco,dish,fam-wd-q2306706,,,fam-wd-q2306706,8
dish-wd-q1967823,spare ribs,dish,fam-wd-q1967823,,,fam-wd-q1967823,8
dish-wd-q20065,spätzle,dish,fam-wd-q20065,cui-wd-q6661,,fam-wd-q20065,8
dish-wd-q132775271,Spice burger,dish,fam-wd-q132775271,cui-wd-q1068545,cat-burgers-09c6dfae,fam-wd-q132775271,8
dish-wd-q16847884,spicy porridge,dish,fam-wd-q16847884,cui-wd-q787497,cat-breakfast-dishes-7ff5de50,fam-wd-q16847884,8
dish-wd-q12219244,spinach soup,dish,fam-wd-q12219244,,cat-soups-58c2caa7,fam-wd-q12219244,8
dish-wd-q16522806,Sport slice,dish,fam-wd-q16522806,,,fam-wd-q16522806,8
dish-wd-q879133,Spundekäs,dish,fam-wd-q879133,cui-wd-q47629,,fam-wd-q879133,8
dish-wd-q749593,steak tartare,dish,fam-wd-q749593,cui-wd-q6661,,fam-wd-q749593,8
dish-wd-q123021756,Steem,dish,fam-wd-q123021756,cui-american-60d23958,,fam-wd-q123021756,8
dish-wd-q30682135,Stew peas,dish,fam-wd-q30682135,,cat-stews-ce00fa93,fam-wd-q30682135,8
dish-wd-q3051500,sticky rice in bamboo,dish,fam-wd-q3051500,,cat-rice-dishes-e5a0eea5,fam-wd-q3051500,8
dish-wd-q3075310,stock,dish,fam-wd-q3075310,,cat-soups-58c2caa7,fam-wd-q3075310,8
dish-wd-q305329,stoemp,dish,fam-wd-q305329,cui-belgian-f69a2115,,fam-wd-q305329,8
dish-wd-q15042119,stracciatella,dish,fam-wd-q15042119,cui-wd-q192786,,fam-wd-q15042119,8
dish-wd-q14916156,strapačky,dish,fam-wd-q14916156,,,fam-wd-q14916156,8
dish-wd-q12884882,Strapatsada,dish,fam-wd-q12884882,cui-wd-q744027,,fam-wd-q12884882,8
dish-wd-q131819894,strawberry pasta,dish,fam-wd-q131819894,cui-wd-q756020,cat-pasta-dishes-18ec3e4d,fam-wd-q131819894,8
dish-wd-q39086082,street food in South Korea,dish,fam-wd-q39086082,,,fam-wd-q39086082,8
dish-wd-q25842375,Street food of Thailand,dish,fam-wd-q25842375,,,fam-wd-q25842375,8
dish-wd-q7623197,Strela candy,dish,fam-wd-q7623197,,cat-confections-and-sweets-33dd665f,fam-wd-q7623197,8
dish-wd-q583054,Strepsils,dish,fam-wd-q583054,,,fam-wd-q583054,8
dish-wd-q3848253,stroganina,dish,fam-wd-q3848253,cui-russian-0a46376e,,fam-wd-q3848253,8
dish-wd-q2250736,Struffoli,dish,fam-wd-q2250736,cui-wd-q192786,,fam-wd-q2250736,8
dish-wd-q87840119,Stuffat tal-fenek,dish,fam-wd-q87840119,,,fam-wd-q87840119,8
dish-wd-q61074537,Stuffed cookie,dish,fam-wd-q61074537,cui-wd-q9943666,cat-cookies-and-biscuits-55578132,fam-wd-q61074537,8
dish-wd-q12203234,stuffed dates,dish,fam-wd-q12203234,,,fam-wd-q12203234,8
dish-wd-q16951552,Stuffed mallow,dish,fam-wd-q16951552,cui-wd-q654493,,fam-wd-q16951552,8
dish-wd-q29887669,stuffed mushrooms,dish,fam-wd-q29887669,,,fam-wd-q29887669,8
dish-wd-q7554467,stuffed onions,dish,fam-wd-q7554467,cui-wd-q654493,,fam-wd-q7554467,8
dish-wd-q702104,stuffed peppers,dish,fam-wd-q702104,cui-wd-q192786,,fam-wd-q702104,8
dish-wd-q6778637,stuffed tomatoes,dish,fam-wd-q6778637,,,fam-wd-q6778637,8
dish-wd-q124317521,Stuffed Turnips,dish,fam-wd-q124317521,,,fam-wd-q124317521,8
dish-wd-q13025915,suea rong hai,dish,fam-wd-q13025915,cui-wd-q841984,,fam-wd-q13025915,8
dish-wd-q17119304,Sugar Daddy,dish,fam-wd-q17119304,,,fam-wd-q17119304,8
dish-wd-q3976730,sugolo,dish,fam-wd-q3976730,cui-wd-q192786,,fam-wd-q3976730,8
dish-wd-q1145039,sujebi,dish,fam-wd-q1145039,cui-wd-q647500,,fam-wd-q1145039,8
dish-wd-q6004351,Suji ka halwa,dish,fam-wd-q6004351,,,fam-wd-q6004351,8
dish-wd-q1432724,sujuk,dish,fam-wd-q1432724,cui-wd-q654493,,fam-wd-q1432724,8
dish-wd-q3326726,Sukalki,dish,fam-wd-q3326726,,,fam-wd-q3326726,8
dish-wd-q12070251,Sukuma wiki,dish,fam-wd-q12070251,,,fam-wd-q12070251,8
dish-wd-q2449874,Sultsina,dish,fam-wd-q2449874,,,fam-wd-q2449874,8
dish-wd-q16963428,sulu köfte,dish,fam-wd-q16963428,cui-wd-q654493,,fam-wd-q16963428,8
dish-wd-q46070600,sườn nướng,dish,fam-wd-q46070600,cui-wd-q826059,,fam-wd-q46070600,8
dish-wd-q1566840,Supersize,dish,fam-wd-q1566840,,,fam-wd-q1566840,8
dish-wd-q778396,surströmming,dish,fam-wd-q778396,,,fam-wd-q778396,8
dish-wd-q104844158,sushi burrito,dish,fam-wd-q104844158,cui-american-60d23958,cat-wraps-and-rolls-dd6f3471,fam-wd-q104844158,8
dish-wd-q7648934,sushi pizza,dish,fam-wd-q7648934,cui-wd-q1324207,cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q7648934,8
dish-wd-q3823549,suspiro de limeña,dish,fam-wd-q3823549,cui-wd-q749847,,fam-wd-q3823549,8
dish-wd-q7666782,Sütlü Nuriye,dish,fam-wd-q7666782,cui-wd-q654493,,fam-wd-q7666782,8
dish-wd-q7650627,suya,dish,fam-wd-q7650627,cui-wd-q7033037,,fam-wd-q7650627,8
dish-wd-q913411,svele,dish,fam-wd-q913411,,,fam-wd-q913411,8
dish-wd-q1757401,Svið,dish,fam-wd-q1757401,,,fam-wd-q1757401,8
dish-wd-q7654910,Swedish berries,dish,fam-wd-q7654910,,,fam-wd-q7654910,8
dish-wd-q7655664,sweetened potato casserole,dish,fam-wd-q7655664,,cat-casseroles-and-bakes-43c0edef,fam-wd-q7655664,8
dish-wd-q7655713,Sweethearts,dish,fam-wd-q7655713,,,fam-wd-q7655713,8
dish-wd-q7656154,swikee,dish,fam-wd-q7656154,cui-wd-q787497,,fam-wd-q7656154,8
dish-wd-q7659251,Swoops,dish,fam-wd-q7659251,,,fam-wd-q7659251,8
dish-wd-q1726195,Syrniki,dish,fam-wd-q1726195,cui-wd-q1503789,,fam-wd-q1726195,8
dish-wd-q712031,Ta-a noodles,dish,fam-wd-q712031,,cat-noodle-dishes-f57723d0,fam-wd-q712031,8
dish-wd-q5037671,Tabitha St. Germain as Amy Rose,dish,fam-wd-q5037671,,,fam-wd-q5037671,8
dish-wd-q28405077,table cream,dish,fam-wd-q28405077,,,fam-wd-q28405077,8
dish-wd-q3502845,tablet,dish,fam-wd-q3502845,,,fam-wd-q3502845,8
dish-wd-q987291,taboon bread,dish,fam-wd-q987291,cui-wd-q654493,cat-breads-and-loaves-c2814f9c,fam-wd-q987291,8
dish-wd-q2386967,Taco al pastor,dish,fam-wd-q2386967,cui-wd-q207965,,fam-wd-q2386967,8
dish-wd-q111705550,Taco pizza,dish,fam-wd-q111705550,cui-wd-q207965,cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q111705550,8
dish-wd-q123015196,tagine malsouka,dish,fam-wd-q123015196,cui-wd-q1328433,cat-stews-ce00fa93,fam-wd-q123015196,8
dish-wd-q1417997,Taguella,dish,fam-wd-q1417997,cui-wd-q1328433,,fam-wd-q1417997,8
dish-wd-q5864774,Tah Chin,dish,fam-wd-q5864774,cui-wd-q9943666,,fam-wd-q5864774,8
dish-wd-q12711188,tahu campur,dish,fam-wd-q12711188,cui-wd-q787497,,fam-wd-q12711188,8
dish-wd-q7476075,tahu sumedang,dish,fam-wd-q7476075,cui-wd-q787497,,fam-wd-q7476075,8
dish-wd-q31173508,taichan satay,dish,fam-wd-q31173508,cui-wd-q787497,cat-skewers-and-grilled-dishes-08780632,fam-wd-q31173508,8
dish-wd-q865004,tajine,dish,fam-wd-q865004,,,fam-wd-q865004,8
dish-wd-q22929120,Tajine Lham-Lahlou,dish,fam-wd-q22929120,cui-wd-q3006881,,fam-wd-q22929120,8
dish-wd-q124372640,Takabb Anti-Cough Pill,dish,fam-wd-q124372640,,,fam-wd-q124372640,8
dish-wd-q7677552,Take 5,dish,fam-wd-q7677552,,,fam-wd-q7677552,8
dish-wd-q110101486,Takjil,dish,fam-wd-q110101486,,,fam-wd-q110101486,8
dish-wd-q905527,takoyaki,dish,fam-wd-q905527,cui-wd-q234138,,fam-wd-q905527,8
dish-wd-q27962923,Taktouka,dish,fam-wd-q27962923,cui-wd-q1150262,,fam-wd-q27962923,8
dish-wd-q19711295,Talabaw,dish,fam-wd-q19711295,,,fam-wd-q19711295,8
dish-wd-q12338752,Talkhan,dish,fam-wd-q12338752,cui-wd-q383096,,fam-wd-q12338752,8
dish-wd-q1147853,tamale,dish,fam-wd-q1147853,,,fam-wd-q1147853,8
dish-wd-q25327105,tamale pie,dish,fam-wd-q25327105,cui-american-60d23958,cat-pies-and-pastries-eefde59e,fam-wd-q25327105,8
dish-wd-q17092221,Tameletjie,dish,fam-wd-q17092221,,,fam-wd-q17092221,8
dish-wd-q138329556,Tan Ngang,dish,fam-wd-q138329556,,,fam-wd-q138329556,8
dish-wd-q2476688,Tanghulu,dish,fam-wd-q2476688,,,fam-wd-q2476688,8
dish-wd-q28224428,Tao kuish,dish,fam-wd-q28224428,,,fam-wd-q28224428,8
dish-wd-q2393807,taquito,dish,fam-wd-q2393807,cui-wd-q207965,,fam-wd-q2393807,8
dish-wd-q111604426,Tarempa noodles,dish,fam-wd-q111604426,cui-wd-q787497,cat-noodle-dishes-f57723d0,fam-wd-q111604426,8
dish-wd-q5643322,Taro dumpling,dish,fam-wd-q5643322,,cat-dumplings-and-buns-9a441702,fam-wd-q5643322,8
dish-wd-q34715,Tarta de Santiago,dish,fam-wd-q34715,,,fam-wd-q34715,8
dish-wd-q109045517,Tarte à l'badrée,dish,fam-wd-q109045517,cui-wd-q6661,,fam-wd-q109045517,8
dish-wd-q2550270,Tarte al d'jote,dish,fam-wd-q2550270,,,fam-wd-q2550270,8
dish-wd-q316849,tarte flambée,dish,fam-wd-q316849,cui-wd-q6661,,fam-wd-q316849,8
dish-wd-q6000077,Tatar böreği,dish,fam-wd-q6000077,cui-wd-q654493,,fam-wd-q6000077,8
dish-wd-q1505500,tavukgöğsü,dish,fam-wd-q1505500,cui-wd-q654493,,fam-wd-q1505500,8
dish-wd-q12338859,Tebirkes,dish,fam-wd-q12338859,,,fam-wd-q12338859,8
dish-wd-q138918853,Tehane,dish,fam-wd-q138918853,,,fam-wd-q138918853,8
dish-wd-q7695520,tekwan,dish,fam-wd-q7695520,cui-wd-q787497,cat-noodle-dishes-f57723d0,fam-wd-q7695520,8
dish-wd-q97179718,Telera,dish,fam-wd-q97179718,,,fam-wd-q97179718,8
dish-wd-q4748563,Tempoyak,dish,fam-wd-q4748563,cui-wd-q787497,,fam-wd-q4748563,8
dish-wd-q7706778,tetrazzini,dish,fam-wd-q7706778,cui-american-60d23958,,fam-wd-q7706778,8
dish-wd-q108366890,tfaya,dish,fam-wd-q108366890,cui-wd-q1150262,,fam-wd-q108366890,8
dish-wd-q138545531,Tharoi thongba,dish,fam-wd-q138545531,,,fam-wd-q138545531,8
dish-wd-q15648182,Thepla,dish,fam-wd-q15648182,cui-wd-q192087,,fam-wd-q15648182,8
dish-wd-q16935381,Thiakry,dish,fam-wd-q16935381,,,fam-wd-q16935381,8
dish-wd-q1810575,Thieboudienne,dish,fam-wd-q1810575,,,fam-wd-q1810575,8
dish-wd-q7784272,Thin Mints,dish,fam-wd-q7784272,cui-american-60d23958,,fam-wd-q7784272,8
dish-wd-q2739210,Thirteen desserts,dish,fam-wd-q2739210,,,fam-wd-q2739210,8
dish-wd-q7796150,Thoran,dish,fam-wd-q7796150,,,fam-wd-q7796150,8
dish-wd-q7798210,Thrills,dish,fam-wd-q7798210,,,fam-wd-q7798210,8
dish-wd-q60763456,Tibok-tibok,dish,fam-wd-q60763456,cui-wd-q1520796,,fam-wd-q60763456,8
dish-wd-q104829802,Tigelada,dish,fam-wd-q104829802,cui-wd-q180817,,fam-wd-q104829802,8
dish-wd-q3697035,Tigella,dish,fam-wd-q3697035,cui-wd-q192786,,fam-wd-q3697035,8
dish-wd-q10971166,timphan,dish,fam-wd-q10971166,cui-wd-q787497,,fam-wd-q10971166,8
dish-wd-q115802987,Tinaktak,dish,fam-wd-q115802987,,,fam-wd-q115802987,8
dish-wd-q7808550,Tinutuan porridge,dish,fam-wd-q7808550,cui-wd-q787497,cat-noodle-dishes-f57723d0,fam-wd-q7808550,8
dish-wd-q7808813,Tipatipa,dish,fam-wd-q7808813,cui-wd-q787497,,fam-wd-q7808813,8
dish-wd-q6379127,tirit,dish,fam-wd-q6379127,,,fam-wd-q6379127,8
dish-wd-q7809258,tirokafteri,dish,fam-wd-q7809258,cui-wd-q744027,,fam-wd-q7809258,8
dish-wd-q10698992,Tjälknöl,dish,fam-wd-q10698992,,,fam-wd-q10698992,8
dish-wd-q104792798,tjvjik,dish,fam-wd-q104792798,,,fam-wd-q104792798,8
dish-wd-q60793741,Tlačenka,dish,fam-wd-q60793741,,,fam-wd-q60793741,8
dish-wd-q7811421,toasted ravioli,dish,fam-wd-q7811421,,cat-pasta-dishes-18ec3e4d,fam-wd-q7811421,8
dish-wd-q3530197,Tocană,dish,fam-wd-q3530197,,,fam-wd-q3530197,8
dish-wd-q135116202,Tojiko mame,dish,fam-wd-q135116202,cui-wd-q234138,,fam-wd-q135116202,8
dish-wd-q31352561,tom yum kung,dish,fam-wd-q31352561,cui-wd-q841984,,fam-wd-q31352561,8
dish-wd-q48724049,tomato chutney,dish,fam-wd-q48724049,,cat-sauces-and-condiments-10f97308,fam-wd-q48724049,8
dish-wd-q1066260,tomato soup,dish,fam-wd-q1066260,,cat-soups-58c2caa7,fam-wd-q1066260,8
dish-wd-q17164196,Tong bat lat,dish,fam-wd-q17164196,,,fam-wd-q17164196,8
dish-wd-q4272202,tongseng,dish,fam-wd-q4272202,cui-wd-q787497,,fam-wd-q4272202,8
dish-wd-q1142841,tonkatsu,dish,fam-wd-q1142841,cui-wd-q234138,,fam-wd-q1142841,8
dish-wd-q7824331,Tootsie Pops,dish,fam-wd-q7824331,,,fam-wd-q7824331,8
dish-wd-q7824333,Tootsie Roll,dish,fam-wd-q7824333,,cat-wraps-and-rolls-dd6f3471,fam-wd-q7824333,8
dish-wd-q60738779,Top Ramen,dish,fam-wd-q60738779,,cat-noodle-dishes-f57723d0,fam-wd-q60738779,8
dish-wd-q7825121,Toppo,dish,fam-wd-q7825121,cui-wd-q234138,,fam-wd-q7825121,8
dish-wd-q13519276,Torcetti,dish,fam-wd-q13519276,cui-wd-q192786,,fam-wd-q13519276,8
dish-wd-q135313427,Torcik Wedlowski,dish,fam-wd-q135313427,cui-wd-q756020,,fam-wd-q135313427,8
dish-wd-q7825801,torikatsu,dish,fam-wd-q7825801,cui-wd-q234138,,fam-wd-q7825801,8
dish-wd-q12812242,torpedo dessert,dish,fam-wd-q12812242,cui-wd-q654493,,fam-wd-q12812242,8
dish-wd-q86674159,torta 900,dish,fam-wd-q86674159,cui-wd-q192786,,fam-wd-q86674159,8
dish-wd-q21210965,Torta delle rose,dish,fam-wd-q21210965,cui-wd-q192786,,fam-wd-q21210965,8
dish-wd-q3280441,tostada,dish,fam-wd-q3280441,cui-wd-q207965,,fam-wd-q3280441,8
dish-wd-q43372008,totché,dish,fam-wd-q43372008,,,fam-wd-q43372008,8
dish-wd-q1095315,toum,dish,fam-wd-q1095315,,,fam-wd-q1095315,8
dish-wd-q3535543,Tourte de blettes,dish,fam-wd-q3535543,,,fam-wd-q3535543,8
dish-wd-q2106483,Trachitol,dish,fam-wd-q2106483,,,fam-wd-q2106483,8
dish-wd-q16230436,Traditional Rice of Sri Lanka,dish,fam-wd-q16230436,,cat-rice-dishes-e5a0eea5,fam-wd-q16230436,8
dish-wd-q1760470,Tramezzino,dish,fam-wd-q1760470,cui-wd-q192786,,fam-wd-q1760470,8
dish-wd-q7841375,Trident,dish,fam-wd-q7841375,,,fam-wd-q7841375,8
dish-wd-q18943775,trileçe,dish,fam-wd-q18943775,,,fam-wd-q18943775,8
dish-wd-q10384855,Tripas à moda do Porto,dish,fam-wd-q10384855,cui-wd-q180817,,fam-wd-q10384855,8
dish-wd-q356690,tripes à la mode de Caen,dish,fam-wd-q356690,cui-wd-q6661,,fam-wd-q356690,8
dish-wd-q63527491,Trippa alla romana,dish,fam-wd-q63527491,cui-wd-q192786,,fam-wd-q63527491,8
dish-wd-q17023518,tsoureki,dish,fam-wd-q17023518,cui-wd-q654493,,fam-wd-q17023518,8
dish-wd-q1190475,tteokbokki,dish,fam-wd-q1190475,cui-wd-q647500,,fam-wd-q1190475,8
dish-wd-q962957,tulumba,dish,fam-wd-q962957,cui-wd-q1346230,,fam-wd-q962957,8
dish-wd-q111381747,Tumact me tulez,dish,fam-wd-q111381747,,,fam-wd-q111381747,8
dish-wd-q2746599,tumpeng,dish,fam-wd-q2746599,cui-wd-q787497,,fam-wd-q2746599,8
dish-wd-q978397,tuna fish sandwich,dish,fam-wd-q978397,cui-american-60d23958,cat-sandwiches-116c3e15,fam-wd-q978397,8
dish-wd-q1243795,Tuna pot,dish,fam-wd-q1243795,,cat-seafood-dishes-67642233,fam-wd-q1243795,8
dish-wd-q7852883,Tunde ke kabab,dish,fam-wd-q7852883,cui-wd-q192087,,fam-wd-q7852883,8
dish-wd-q7853461,Tuotuorou,dish,fam-wd-q7853461,,,fam-wd-q7853461,8
dish-wd-q182339,Turkish delight,dish,fam-wd-q182339,,,fam-wd-q182339,8
dish-wd-q10969752,Turkish honey,dish,fam-wd-q10969752,,,fam-wd-q10969752,8
dish-wd-q7855577,Turli Tava,dish,fam-wd-q7855577,,,fam-wd-q7855577,8
dish-wd-q159304,turrón,dish,fam-wd-q159304,cui-wd-q622512,,fam-wd-q159304,8
dish-wd-q12522818,tutug oncom rice,dish,fam-wd-q12522818,,cat-rice-dishes-e5a0eea5,fam-wd-q12522818,8
dish-wd-q25041417,Tuwo masara (corn meal),dish,fam-wd-q25041417,cui-wd-q7033037,,fam-wd-q25041417,8
dish-wd-q83603766,Tuwon shinkafa,dish,fam-wd-q83603766,cui-wd-q7033037,,fam-wd-q83603766,8
dish-wd-q3354371,Twist,dish,fam-wd-q3354371,,,fam-wd-q3354371,8
dish-wd-q667407,tyrkisk peber,dish,fam-wd-q667407,,,fam-wd-q667407,8
dish-wd-q203886,tzimmes,dish,fam-wd-q203886,,,fam-wd-q203886,8
dish-wd-q1435874,ugali,dish,fam-wd-q1435874,,,fam-wd-q1435874,8
dish-wd-q7307455,uih sepit,dish,fam-wd-q7307455,cui-wd-q787497,,fam-wd-q7307455,8
dish-wd-q113002647,Ukazi soup,dish,fam-wd-q113002647,cui-wd-q7033037,cat-soups-58c2caa7,fam-wd-q113002647,8
dish-wd-q17109441,Ukodo,dish,fam-wd-q17109441,cui-wd-q7033037,,fam-wd-q17109441,8
dish-wd-q112911886,Ukwa,dish,fam-wd-q112911886,cui-wd-q7033037,,fam-wd-q112911886,8
dish-wd-q845376,ulmyeon,dish,fam-wd-q845376,cui-wd-q647500,cat-noodle-dishes-f57723d0,fam-wd-q845376,8
dish-wd-q121920223,Ume suishō,dish,fam-wd-q121920223,cui-wd-q234138,,fam-wd-q121920223,8
dish-wd-q1352897,unadon,dish,fam-wd-q1352897,cui-wd-q234138,,fam-wd-q1352897,8
dish-wd-q7882754,Uncle Joe's Mint Balls,dish,fam-wd-q7882754,,,fam-wd-q7882754,8
dish-wd-q2725826,Undhiyu,dish,fam-wd-q2725826,cui-wd-q192087,,fam-wd-q2725826,8
dish-wd-q5702275,unleavened bread,dish,fam-wd-q5702275,,cat-breads-and-loaves-c2814f9c,fam-wd-q5702275,8
dish-wd-q7897138,Unnakai,dish,fam-wd-q7897138,cui-wd-q192087,,fam-wd-q7897138,8
dish-wd-q10710162,Upplandskubb,dish,fam-wd-q10710162,,,fam-wd-q10710162,8
dish-wd-q4206002,urap,dish,fam-wd-q4206002,cui-wd-q787497,,fam-wd-q4206002,8
