id,name,normalized_name,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title
fam-wd-q605444,romeritos,romeritos,,,Q605444,Romeritos
fam-wd-q84578333,Romeu and Julieta,romeu and julieta,,cui-wd-q614394,Q84578333,Romeu e Julieta
fam-wd-q5371706,ropa vieja,ropa vieja,,,Q5371706,Ropa vieja
fam-wd-q16673189,Ros bratel,ros bratel,,,Q16673189,Ros bratel
fam-wd-q1268555,Rose hip jam,rose hip jam,,,Q1268555,Hagebuttenmark
fam-wd-q7367599,Rose's,rose s,,,Q7367599,Rose's (marmalade)
fam-wd-q3349224,rosogolla,rosogolla,,cui-wd-q192087,Q3349224,Rasgulla
fam-wd-q96402831,roti bolen,roti bolen,,cui-wd-q787497,Q96402831,Roti bolen
fam-wd-q7370536,Roti buaya,roti buaya,,,Q7370536,Roti buaya
fam-wd-q19747511,roti gambang,roti gambang,,cui-wd-q787497,Q19747511,Roti gambang
fam-wd-q1287919,Roti jala,roti jala,,cui-wd-q772247,Q1287919,Roti jala
fam-wd-q7370537,Roti john,roti john,,,Q7370537,Roti john
fam-wd-q16307825,Roti sai mai,roti sai mai,,cui-wd-q841984,Q16307825,Roti sai mai
fam-wd-q2899201,rousong,rousong,,,Q2899201,Meat floss
fam-wd-q39057643,Roust,roust,,cui-wd-q4855470,Q39057643,Roust
fam-wd-q123383207,ruisleipä,ruisleipa,,,Q123383207,Ruisleipä
fam-wd-q12509010,rujak soto,rujak soto,,cui-wd-q787497,Q12509010,Rujak soto
fam-wd-q356346,Rumford's Soup,rumford s soup,cat-soups-58c2caa7,,Q356346,Rumford's Soup
fam-wd-q35586024,rummaneyye,rummaneyye,,cui-wd-q654493,Q35586024,Rummaniyeh
fam-wd-q2142880,rump steak,rump steak,,,Q2142880,Rump steak
fam-wd-q14943090,Run down,run down,,,Q14943090,Run down
fam-wd-q2339814,s'more,s more,,cui-american-60d23958,Q2339814,S'more
fam-wd-q10659978,saffron pancake,saffron pancake,cat-pancakes-and-crepes-283edd96,,Q10659978,Saffranspannkaka
fam-wd-q1244010,Saganaki,saganaki,,cui-wd-q744027,Q1244010,Saganaki
fam-wd-q64864188,Sagu,sagu,,,Q64864188,Sagu (dessert)
fam-wd-q134549691,Sahpye,sahpye,,,Q134549691,Sahpye
fam-wd-q7403148,Sakuma drops,sakuma drops,,cui-wd-q234138,Q7403148,Sakuma drops
fam-wd-q200527,Salisbury steak,salisbury steak,,cui-american-60d23958,Q200527,Salisbury steak
fam-wd-q120395550,Salt and pepper chips,salt and pepper chips,,,Q120395550,Salt and pepper chips
fam-wd-q2216156,salt potatoes,salt potatoes,,cui-american-60d23958,Q2216156,Salt potatoes
fam-wd-q980388,salteña,saltena,,,Q980388,Salteña
fam-wd-q1410920,salty licorice,salty licorice,,,Q1410920,Salty liquorice
fam-wd-q60748979,Salukara,salukara,,cui-wd-q1520796,Q60748979,Salukara
fam-wd-q55632427,sambal shrimp,sambal shrimp,cat-seafood-dishes-67642233,cui-wd-q787497,Q55632427,Udang balado
fam-wd-q12511759,Sambal tuktuk,sambal tuktuk,,cui-wd-q787497,Q12511759,Sambal tuktuk
fam-wd-q6018744,şambali,sambali,,,Q6018744,Şambali
fam-wd-q122898181,samlor prahal,samlor prahal,,cui-wd-q139430,Q122898181,Samlor prahal
fam-wd-q491517,samosa,samosa,cat-pies-and-pastries-eefde59e,,Q491517,Samosa
fam-wd-q11249372,Samyang ramen,samyang ramen,cat-noodle-dishes-f57723d0,cui-wd-q647500,Q11249372,Samyang Ramen
fam-wd-q138307180,Sana Thongba,sana thongba,,,Q138307180,Sana thongba
fam-wd-q3472373,sanganhèta,sanganheta,,,Q3472373,Sanquette
fam-wd-q3948384,sangrecita,sangrecita,,cui-wd-q749847,Q3948384,Sangrecita
fam-wd-q4205456,Sangsang,sangsang,,cui-wd-q787497,Q4205456,Saksang
fam-wd-q3473166,sapin-sapin,sapin sapin,,cui-wd-q1520796,Q3473166,Sapin-sapin
fam-wd-q31173018,Sapo tahu,sapo tahu,,cui-wd-q787497,Q31173018,Sapo tahu
fam-wd-q64343260,Sarbhaja,sarbhaja,,,Q64343260,Sarbhaja
fam-wd-q1117173,sarde in saor,sarde in saor,,cui-wd-q192786,Q1117173,Sarde in saor
fam-wd-q3950519,Sardenaira,sardenaira,,cui-wd-q192786,Q3950519,Sardenaira
fam-wd-q13434162,sarma,sarma,,,Q13434162,Stuffed leaves
fam-wd-q11078597,sarmale,sarmale,,,Q11078597,Sarmale
fam-wd-q48731505,Sarpuria,sarpuria,,,Q48731505,Sarpuria
fam-wd-q60750699,Saskatoon berry pie,saskatoon berry pie,cat-pies-and-pastries-eefde59e,cui-wd-q1324207,Q60750699,Saskatoon berry pie
fam-wd-q119541430,Satay Tuna,satay tuna,cat-skewers-and-grilled-dishes-08780632,cui-wd-q787497,Q119541430,Sate tuna
fam-wd-q2425845,sate kambing,sate kambing,,cui-wd-q787497,Q2425845,Sate kambing
fam-wd-q19646375,sate lilit,sate lilit,,cui-wd-q787497,Q19646375,Sate lilit
fam-wd-q7425996,Sate padang,sate padang,,cui-wd-q787497,Q7425996,Sate padang
fam-wd-q28219522,satti,satti,,,Q28219522,Satti (food)
fam-wd-q574483,Saumagen,saumagen,,,Q574483,Saumagen
fam-wd-q3505757,sautéed reindeer,sauteed reindeer,,,Q3505757,Sautéed reindeer
fam-wd-q60770307,Sayongsong,sayongsong,,cui-wd-q1520796,Q60770307,Sayongsong
fam-wd-q2457455,sayur asem,sayur asem,,cui-wd-q787497,Q2457455,Sayur asem
fam-wd-q686427,Schäufele,schaufele,,,Q686427,Schäufele
fam-wd-q929487,Schlachteplatte,schlachteplatte,,,Q929487,Schlachteplatte
fam-wd-q440884,Schwenker,schwenker,,,Q440884,Schwenker
fam-wd-q2896374,Scotch broth,scotch broth,cat-soups-58c2caa7,,Q2896374,Scotch broth
fam-wd-q7438301,Scouse,scouse,,cui-wd-q918277,Q7438301,Scouse (food)
fam-wd-q131737431,Scraps,scraps,,,Q131737431,Scraps (batter)
fam-wd-q1934690,sea cucumber as food,sea cucumber as food,,,Q1934690,Sea cucumbers as food
fam-wd-q18356332,Seafood pizza,seafood pizza,cat-flatbreads-and-pizzas-f0961fe2,cui-wd-q192786,Q18356332,Seafood pizza
fam-wd-q3953541,Sebada,sebada,,cui-wd-q192786,Q3953541,Seada
fam-wd-q19732533,Seblak,seblak,,cui-wd-q787497,Q19732533,Seblak
fam-wd-q3477693,Seffa,seffa,,,Q3477693,Seffa
fam-wd-q28163759,Sekba,sekba,,cui-wd-q787497,Q28163759,Sekba
fam-wd-q4823701,şekerpare,sekerpare,,,Q4823701,Şekerpare
fam-wd-q15976317,Selat solo,selat solo,,cui-wd-q787497,Q15976317,Selat solo
fam-wd-q5162437,Serabi,serabi,,cui-wd-q787497,Q5162437,Serabi
fam-wd-q59361662,serinakaker,serinakaker,,,Q59361662,Serinakaker
fam-wd-q2274269,serviettenknödel,serviettenknodel,,cui-wd-q871595,Q2274269,Serviettenknödel
fam-wd-q10567133,Sesame oil chicken,sesame oil chicken,,,Q10567133,Sesame oil chicken
fam-wd-q7457147,seven-layer salad,seven layer salad,cat-salads-aa3e870c,cui-american-60d23958,Q7457147,Seven-layer salad
fam-wd-q3090471,Sfenj,sfenj,,,Q3090471,Sfenj
fam-wd-q116172687,sfințișori,sfintisori,,,Q116172687,Sfințișori
fam-wd-q7459894,Sha cha beef,sha cha beef,,,Q7459894,Sha cha beef
fam-wd-q19896348,Shab Deg,shab deg,,cui-wd-q192087,Q19896348,Shab deg
fam-wd-q137375176,Shagorana,shagorana,,cui-wd-q4855470,Q137375176,Shagorana
fam-wd-q7461448,Shahan ful,shahan ful,,,Q7461448,Shahan ful
fam-wd-q86948682,Shahi jilapi,shahi jilapi,,,Q86948682,Shahi jilapi
fam-wd-q12817265,Shakarap,shakarap,,,Q12817265,Shakarap
fam-wd-q12218191,Shakriyeh,shakriyeh,,,Q12218191,Shakriyeh
fam-wd-q2474644,shakshuka,shakshuka,cat-egg-dishes-91225177,cui-wd-q1328433,Q2474644,Shakshouka
fam-wd-q7489821,Shark chutney,shark chutney,cat-sauces-and-condiments-10f97308,,Q7489821,Shark chutney
fam-wd-q97314684,Sharots,sharots,,cui-wd-q684343,Q97314684,Sharots
fam-wd-q55700816,Sheki halva,sheki halva,cat-confections-and-sweets-33dd665f,,Q55700816,Sheki halva
fam-wd-q19702102,Shemai,shemai,,,Q19702102,Shemai
fam-wd-q85800897,Shirin polo,shirin polo,,cui-wd-q9943666,Q85800897,Shirin polo
fam-wd-q5360985,Shiroi Koibito,shiroi koibito,,cui-wd-q234138,Q5360985,Shiroi Koibito
fam-wd-q7498930,shirokuma,shirokuma,,cui-wd-q234138,Q7498930,Shirokuma
fam-wd-q623247,Shkedei marak,shkedei marak,,cui-wd-q62458,Q623247,Shkedei marak
fam-wd-q15801159,Shkmeruli,shkmeruli,,cui-wd-q1199026,Q15801159,Shkmeruli
fam-wd-q20987994,sholezard,sholezard,,cui-wd-q9943666,Q20987994,Sholezard
fam-wd-q2920132,Shoti,shoti,,cui-wd-q1199026,Q2920132,Shoti
fam-wd-q11269155,Shoyumame,shoyumame,,cui-wd-q234138,Q11269155,Shoyumame
fam-wd-q7504010,Shrimp ball,shrimp ball,cat-seafood-dishes-67642233,,Q7504010,Shrimp ball
fam-wd-q7504007,Shrimp Creole,shrimp creole,cat-seafood-dishes-67642233,cui-american-60d23958,Q7504007,Shrimp creole
fam-wd-q9696648,shrimp curry,shrimp curry,cat-curries-c13d2ace,,Q9696648,Shrimp curry
fam-wd-q104836072,Shucky beans,shucky beans,,,Q104836072,Shucky beans
fam-wd-q847652,shuizhu,shuizhu,,,Q847652,Shuizhu
fam-wd-q2901547,shumai,shumai,cat-dumplings-and-buns-9a441702,,Q2901547,Shumai
fam-wd-q85801047,Shwe htamin,shwe htamin,,,Q85801047,Shwe htamin
fam-wd-q14128832,Sì,si,,,Q14128832,Sì (dessert)
fam-wd-q137270440,silaw,silaw,,cui-wd-q707908,Q137270440,Siraw
fam-wd-q124343367,Sili ice cream,sili ice cream,,cui-wd-q1520796,Q124343367,Sili ice cream
fam-wd-q65040984,Silog,silog,,cui-wd-q1520796,Q65040984,Silog
fam-wd-q7522199,Sindhi biryani,sindhi biryani,cat-rice-dishes-e5a0eea5,cui-wd-q1089120,Q7522199,Sindhi biryani
fam-wd-q24929453,Sindhi pulao,sindhi pulao,,,Q24929453,Sindhi pulao
fam-wd-q65043034,Sinigapuna,sinigapuna,,cui-wd-q1520796,Q65043034,Sinigapuna
fam-wd-q7525342,Siomay,siomay,,cui-wd-q787497,Q7525342,Siomay
fam-wd-q3032267,sirop de Liège,sirop de liege,,,Q3032267,Sirop de Liège
fam-wd-q124434638,Siryak-tyamuri,siryak tyamuri,,,Q124434638,Siryak-tyamuri
fam-wd-q5400820,Sisu,sisu,,,Q5400820,Sisu (candy)
fam-wd-q16346869,Sitabhog,sitabhog,,,Q16346869,Sitabhog
fam-wd-q6639662,Sixlets,sixlets,,,Q6639662,Sixlets
fam-wd-q12491347,Skin Crackers,skin crackers,,cui-wd-q787497,Q12491347,Krupuk kulit
fam-wd-q3962539,Skippy,skippy,,,Q3962539,Skippy (peanut butter)
fam-wd-q7535893,skirlie,skirlie,,,Q7535893,Skirlie
fam-wd-q1753265,skordalia,skordalia,,cui-wd-q744027,Q1753265,Skordalia
fam-wd-q12758929,Slavski kolač,slavski kolac,,,Q12758929,Slavski kolač
fam-wd-q2095632,sloppy joe,sloppy joe,,cui-american-60d23958,Q2095632,Sloppy joe
fam-wd-q707788,Small sausage in large sausage,small sausage in large sausage,,cui-wd-q707908,Q707788,Small sausage in large sausage
fam-wd-q12069294,Smarties,smarties,,,Q12069294,Smarties (tablet candy)
fam-wd-q3486891,Smash,smash,,,Q3486891,Smash (instant mashed potato)
fam-wd-q7544790,Smint,smint,,,Q7544790,Smint
fam-wd-q54952474,Snack Wrap,snack wrap,cat-wraps-and-rolls-dd6f3471,,Q54952474,Snack Wrap
fam-wd-q3594113,snail caviar,snail caviar,,,Q3594113,Snail caviar
fam-wd-q113114616,Snail pepper soup,snail pepper soup,cat-soups-58c2caa7,,Q113114616,Snail pepper soup
fam-wd-q16984727,Sno-ball,sno ball,,cui-american-60d23958,Q16984727,Sno-ball
fam-wd-q7548429,snow skin mooncake,snow skin mooncake,,,Q7548429,Snow skin mooncake
fam-wd-q7548366,Snow White salad,snow white salad,cat-salads-aa3e870c,,Q7548366,Snow White salad
fam-wd-q16931986,şöbiyet,sobiyet,,cui-wd-q654493,Q16931986,Şöbiyet
fam-wd-q1786572,Sodd,sodd,,,Q1786572,Sodd
fam-wd-q3473983,șodou,sodou,,,Q3473983,Șodou
fam-wd-q105337075,Soetpatats,soetpatats,,,Q105337075,Soetpatats
fam-wd-q61366482,Soft Khichuri,soft khichuri,,cui-wd-q4855470,Q61366482,Soft Khichuri
fam-wd-q138479165,soft-shelled taco,soft shelled taco,,,Q138479165,Soft taco
fam-wd-q1051852,Sōki,soki,,,Q1051852,Soki
fam-wd-q3425445,Sol over Gudhjem,sol over gudhjem,,,Q3425445,Sol over Gudhjem
fam-wd-q9078656,Soldaditos de Pavía,soldaditos de pavia,,cui-wd-q622512,Q9078656,Soldaditos de Pavía
fam-wd-q124448968,sombe,sombe,,,Q124448968,Sombe
fam-wd-q136486535,Sombi,sombi,,,Q136486535,Sombi
fam-wd-q24882667,Sooji toast,sooji toast,,,Q24882667,Sooji toast
fam-wd-q7562723,Soor ploom,soor ploom,,,Q7562723,Soor ploom
fam-wd-q20427541,Sop saudara,sop saudara,,cui-wd-q787497,Q20427541,Sop saudara
fam-wd-q3490797,Sopa de mondongo,sopa de mondongo,,,Q3490797,Sopa de mondongo
fam-wd-q763843,Sopaipilla,sopaipilla,,,Q763843,Sopaipilla
fam-wd-q17485383,Soparnik,soparnik,,,Q17485383,Soparnik
fam-wd-q2635144,sorrel soup,sorrel soup,cat-soups-58c2caa7,,Q2635144,Sorrel soup
fam-wd-q19898437,sorshe ilish,sorshe ilish,,,Q19898437,Shorshe ilish
fam-wd-q924689,soto ayam,soto ayam,,cui-wd-q787497,Q924689,Soto ayam
fam-wd-q12709581,Soto Padang,soto padang,,cui-wd-q787497,Q12709581,Soto padang
fam-wd-q2919934,Sou,sou,,,Q2919934,Sou (pastry)
fam-wd-q107304811,Soup and bouilli,soup and bouilli,cat-soups-58c2caa7,,Q107304811,Soup and bouilli
fam-wd-q7565043,soup joumou,soup joumou,cat-soups-58c2caa7,,Q7565043,Soup joumou
fam-wd-q703313,sour rye soup,sour rye soup,cat-soups-58c2caa7,,Q703313,Sour cereal soup
fam-wd-q135921166,South American,south american,,,Q135921166,South American (sandwich)
fam-wd-q3965857,Spaghetti alla carrettiera,spaghetti alla carrettiera,cat-pasta-dishes-18ec3e4d,,Q3965857,Spaghetti alla carrettiera
fam-wd-q1236601,spaghetti alle vongole,spaghetti alle vongole,cat-pasta-dishes-18ec3e4d,cui-wd-q192786,Q1236601,Spaghetti alle vongole
fam-wd-q12709593,spaghetti bolognese,spaghetti bolognese,cat-pasta-dishes-18ec3e4d,,Q12709593,Spaghetti bolognese
fam-wd-q17119279,Spaghetti taco,spaghetti taco,cat-pasta-dishes-18ec3e4d,,Q17119279,Spaghetti taco
fam-wd-q7572829,spaghetti with meatballs,spaghetti with meatballs,cat-pasta-dishes-18ec3e4d,cui-american-60d23958,Q7572829,Spaghetti and meatballs
fam-wd-q5971200,Spam musubi,spam musubi,,,Q5971200,Spam musubi
fam-wd-q7573059,Spanakorizo,spanakorizo,,cui-wd-q744027,Q7573059,Spanakorizo
fam-wd-q2306706,Spanish fricco,spanish fricco,,,Q2306706,Spanish fricco
fam-wd-q1967823,spare ribs,spare ribs,,,Q1967823,Spare ribs
fam-wd-q20065,spätzle,spatzle,,cui-wd-q6661,Q20065,Spätzle
fam-wd-q132775271,Spice burger,spice burger,cat-burgers-09c6dfae,cui-wd-q1068545,Q132775271,Spice Burger
fam-wd-q16847884,spicy porridge,spicy porridge,cat-breakfast-dishes-7ff5de50,cui-wd-q787497,Q16847884,Bubur pedas
fam-wd-q12219244,spinach soup,spinach soup,cat-soups-58c2caa7,,Q12219244,Spinach soup
fam-wd-q16522806,Sport slice,sport slice,,,Q16522806,Sport szelet
fam-wd-q879133,Spundekäs,spundekas,,cui-wd-q47629,Q879133,Spundekäs
fam-wd-q749593,steak tartare,steak tartare,,cui-wd-q6661,Q749593,Steak tartare
fam-wd-q123021756,Steem,steem,,cui-american-60d23958,Q123021756,Steem (peanut butter)
fam-wd-q30682135,Stew peas,stew peas,cat-stews-ce00fa93,,Q30682135,Stew peas
fam-wd-q3051500,sticky rice in bamboo,sticky rice in bamboo,cat-rice-dishes-e5a0eea5,,Q3051500,Sticky rice in bamboo
fam-wd-q3075310,stock,stock,cat-soups-58c2caa7,,Q3075310,Stock (food)
fam-wd-q305329,stoemp,stoemp,,cui-belgian-f69a2115,Q305329,Stoemp
fam-wd-q15042119,stracciatella,stracciatella,,cui-wd-q192786,Q15042119,Stracciatella (soup)
fam-wd-q14916156,strapačky,strapacky,,,Q14916156,Strapačky
fam-wd-q12884882,Strapatsada,strapatsada,,cui-wd-q744027,Q12884882,Strapatsada
fam-wd-q131819894,strawberry pasta,strawberry pasta,cat-pasta-dishes-18ec3e4d,cui-wd-q756020,Q131819894,Pasta with strawberries
fam-wd-q39086082,street food in South Korea,street food in south korea,,,Q39086082,Street food in South Korea
fam-wd-q25842375,Street food of Thailand,street food of thailand,,,Q25842375,Street food of Thailand
fam-wd-q7623197,Strela candy,strela candy,cat-confections-and-sweets-33dd665f,,Q7623197,Strela candy
fam-wd-q583054,Strepsils,strepsils,,,Q583054,Strepsils
fam-wd-q3848253,stroganina,stroganina,,cui-russian-0a46376e,Q3848253,Stroganina
fam-wd-q2250736,Struffoli,struffoli,,cui-wd-q192786,Q2250736,Struffoli
fam-wd-q87840119,Stuffat tal-fenek,stuffat tal fenek,,,Q87840119,Stuffat tal-Fenek
fam-wd-q61074537,Stuffed cookie,stuffed cookie,cat-cookies-and-biscuits-55578132,cui-wd-q9943666,Q61074537,Stuffed cookie
fam-wd-q12203234,stuffed dates,stuffed dates,,,Q12203234,Stuffed dates
fam-wd-q16951552,Stuffed mallow,stuffed mallow,,cui-wd-q654493,Q16951552,Stuffed mallow
fam-wd-q29887669,stuffed mushrooms,stuffed mushrooms,,,Q29887669,Stuffed mushrooms
fam-wd-q7554467,stuffed onions,stuffed onions,,cui-wd-q654493,Q7554467,Sogan-dolma
fam-wd-q702104,stuffed peppers,stuffed peppers,,cui-wd-q192786,Q702104,Stuffed peppers
fam-wd-q6778637,stuffed tomatoes,stuffed tomatoes,,,Q6778637,Stuffed tomatoes
fam-wd-q124317521,Stuffed Turnips,stuffed turnips,,,Q124317521,Stuffed turnips
fam-wd-q13025915,suea rong hai,suea rong hai,,cui-wd-q841984,Q13025915,Suea rong hai
fam-wd-q17119304,Sugar Daddy,sugar daddy,,,Q17119304,Sugar Daddy (candy)
fam-wd-q3976730,sugolo,sugolo,,cui-wd-q192786,Q3976730,Sugolo
fam-wd-q1145039,sujebi,sujebi,,cui-wd-q647500,Q1145039,Sujebi
fam-wd-q6004351,Suji ka halwa,suji ka halwa,,,Q6004351,Suji ka halwa
fam-wd-q1432724,sujuk,sujuk,,cui-wd-q654493,Q1432724,Sujuk
fam-wd-q3326726,Sukalki,sukalki,,,Q3326726,Sukalki
fam-wd-q12070251,Sukuma wiki,sukuma wiki,,,Q12070251,Sukuma wiki
fam-wd-q2449874,Sultsina,sultsina,,,Q2449874,Sultsina
fam-wd-q16963428,sulu köfte,sulu kofte,,cui-wd-q654493,Q16963428,Sulu köfte
fam-wd-q46070600,sườn nướng,suon nuong,,cui-wd-q826059,Q46070600,Sườn nướng
fam-wd-q1566840,Supersize,supersize,,,Q1566840,Supersize
fam-wd-q778396,surströmming,surstromming,,,Q778396,Surströmming
fam-wd-q104844158,sushi burrito,sushi burrito,cat-wraps-and-rolls-dd6f3471,cui-american-60d23958,Q104844158,Sushi burrito
fam-wd-q7648934,sushi pizza,sushi pizza,cat-flatbreads-and-pizzas-f0961fe2,cui-wd-q1324207,Q7648934,Sushi pizza
fam-wd-q3823549,suspiro de limeña,suspiro de limena,,cui-wd-q749847,Q3823549,Suspiro de limeña
fam-wd-q7666782,Sütlü Nuriye,sutlu nuriye,,cui-wd-q654493,Q7666782,Sütlü Nuriye
fam-wd-q7650627,suya,suya,,cui-wd-q7033037,Q7650627,Suya
fam-wd-q913411,svele,svele,,,Q913411,Svele
fam-wd-q1757401,Svið,svi,,,Q1757401,Svið
fam-wd-q7654910,Swedish berries,swedish berries,,,Q7654910,Swedish Berries
fam-wd-q7655664,sweetened potato casserole,sweetened potato casserole,cat-casseroles-and-bakes-43c0edef,,Q7655664,Imelletty perunalaatikko
fam-wd-q7655713,Sweethearts,sweethearts,,,Q7655713,Sweethearts (candy)
fam-wd-q7656154,swikee,swikee,,cui-wd-q787497,Q7656154,Swikee
fam-wd-q7659251,Swoops,swoops,,,Q7659251,Swoops
fam-wd-q1726195,Syrniki,syrniki,,cui-wd-q1503789,Q1726195,Syrniki
fam-wd-q712031,Ta-a noodles,ta a noodles,cat-noodle-dishes-f57723d0,,Q712031,Tàⁿ-á-mī
fam-wd-q5037671,Tabitha St. Germain as Amy Rose,tabitha st germain as amy rose,,,Q5037671,Caramello Koala
fam-wd-q28405077,table cream,table cream,,,Q28405077,Table cream
fam-wd-q3502845,tablet,tablet,,,Q3502845,Tablet (confectionery)
fam-wd-q987291,taboon bread,taboon bread,cat-breads-and-loaves-c2814f9c,cui-wd-q654493,Q987291,Taboon bread
fam-wd-q2386967,Taco al pastor,taco al pastor,,cui-wd-q207965,Q2386967,Al pastor
fam-wd-q111705550,Taco pizza,taco pizza,cat-flatbreads-and-pizzas-f0961fe2,cui-wd-q207965,Q111705550,Taco pizza
fam-wd-q123015196,tagine malsouka,tagine malsouka,cat-stews-ce00fa93,cui-wd-q1328433,Q123015196,Tagine malsouka
fam-wd-q1417997,Taguella,taguella,,cui-wd-q1328433,Q1417997,Taguella
fam-wd-q5864774,Tah Chin,tah chin,,cui-wd-q9943666,Q5864774,Tahchin
fam-wd-q12711188,tahu campur,tahu campur,,cui-wd-q787497,Q12711188,Tahu campur
fam-wd-q7476075,tahu sumedang,tahu sumedang,,cui-wd-q787497,Q7476075,Tahu sumedang
fam-wd-q31173508,taichan satay,taichan satay,cat-skewers-and-grilled-dishes-08780632,cui-wd-q787497,Q31173508,Sate taichan
fam-wd-q865004,tajine,tajine,,,Q865004,Tagine
fam-wd-q22929120,Tajine Lham-Lahlou,tajine lham lahlou,,cui-wd-q3006881,Q22929120,Tajine Lham-Lahlou
fam-wd-q124372640,Takabb Anti-Cough Pill,takabb anti cough pill,,,Q124372640,Takabb Anti-Cough Pill
fam-wd-q7677552,Take 5,take 5,,,Q7677552,Reese's Take 5
fam-wd-q110101486,Takjil,takjil,,,Q110101486,Takjil
fam-wd-q905527,takoyaki,takoyaki,,cui-wd-q234138,Q905527,Takoyaki
fam-wd-q27962923,Taktouka,taktouka,,cui-wd-q1150262,Q27962923,Taktouka
fam-wd-q19711295,Talabaw,talabaw,,,Q19711295,Talabaw
fam-wd-q12338752,Talkhan,talkhan,,cui-wd-q383096,Q12338752,Talkhan
fam-wd-q1147853,tamale,tamale,,,Q1147853,Tamale
fam-wd-q25327105,tamale pie,tamale pie,cat-pies-and-pastries-eefde59e,cui-american-60d23958,Q25327105,Tamale pie
fam-wd-q17092221,Tameletjie,tameletjie,,,Q17092221,Tameletjie
fam-wd-q138329556,Tan Ngang,tan ngang,,,Q138329556,Tan ngang
fam-wd-q2476688,Tanghulu,tanghulu,,,Q2476688,Tanghulu
fam-wd-q28224428,Tao kuish,tao kuish,,,Q28224428,Tao kuih
fam-wd-q2393807,taquito,taquito,,cui-wd-q207965,Q2393807,Taquito
fam-wd-q111604426,Tarempa noodles,tarempa noodles,cat-noodle-dishes-f57723d0,cui-wd-q787497,Q111604426,Mie tarempa
fam-wd-q5643322,Taro dumpling,taro dumpling,cat-dumplings-and-buns-9a441702,,Q5643322,Taro dumpling
fam-wd-q34715,Tarta de Santiago,tarta de santiago,,,Q34715,Tarta de Santiago
fam-wd-q109045517,Tarte à l'badrée,tarte a l badree,,cui-wd-q6661,Q109045517,Tarte à l'badrée
fam-wd-q2550270,Tarte al d'jote,tarte al d jote,,,Q2550270,Tarte al d'jote
fam-wd-q316849,tarte flambée,tarte flambee,,cui-wd-q6661,Q316849,Flammekueche
fam-wd-q6000077,Tatar böreği,tatar boregi,,cui-wd-q654493,Q6000077,Tatar böreği
fam-wd-q1505500,tavukgöğsü,tavukgogsu,,cui-wd-q654493,Q1505500,Tavukgöğsü
fam-wd-q12338859,Tebirkes,tebirkes,,,Q12338859,Tebirkes
fam-wd-q138918853,Tehane,tehane,,,Q138918853,Tehane
fam-wd-q7695520,tekwan,tekwan,cat-noodle-dishes-f57723d0,cui-wd-q787497,Q7695520,Tekwan
fam-wd-q97179718,Telera,telera,,,Q97179718,Telera (Spanish bread)
fam-wd-q4748563,Tempoyak,tempoyak,,cui-wd-q787497,Q4748563,Tempoyak
fam-wd-q7706778,tetrazzini,tetrazzini,,cui-american-60d23958,Q7706778,Tetrazzini
fam-wd-q108366890,tfaya,tfaya,,cui-wd-q1150262,Q108366890,Tfaya
fam-wd-q138545531,Tharoi thongba,tharoi thongba,,,Q138545531,Tharoi thongba
fam-wd-q15648182,Thepla,thepla,,cui-wd-q192087,Q15648182,Thepla
fam-wd-q16935381,Thiakry,thiakry,,,Q16935381,Chakery
fam-wd-q1810575,Thieboudienne,thieboudienne,,,Q1810575,Thieboudienne
fam-wd-q7784272,Thin Mints,thin mints,,cui-american-60d23958,Q7784272,Thin Mints (Girl Scout cookie)
fam-wd-q2739210,Thirteen desserts,thirteen desserts,,,Q2739210,Thirteen desserts
fam-wd-q7796150,Thoran,thoran,,,Q7796150,Thoran
fam-wd-q7798210,Thrills,thrills,,,Q7798210,Thrills
fam-wd-q60763456,Tibok-tibok,tibok tibok,,cui-wd-q1520796,Q60763456,Tibok-tibok
fam-wd-q104829802,Tigelada,tigelada,,cui-wd-q180817,Q104829802,Tigelada
fam-wd-q3697035,Tigella,tigella,,cui-wd-q192786,Q3697035,Crescentina modenese
fam-wd-q10971166,timphan,timphan,,cui-wd-q787497,Q10971166,Timphan
fam-wd-q115802987,Tinaktak,tinaktak,,,Q115802987,Tinaktak
fam-wd-q7808550,Tinutuan porridge,tinutuan porridge,cat-noodle-dishes-f57723d0,cui-wd-q787497,Q7808550,Tinutuan
fam-wd-q7808813,Tipatipa,tipatipa,,cui-wd-q787497,Q7808813,Tipatipa
fam-wd-q6379127,tirit,tirit,,,Q6379127,Tirit
fam-wd-q7809258,tirokafteri,tirokafteri,,cui-wd-q744027,Q7809258,Tirokafteri
fam-wd-q10698992,Tjälknöl,tjalknol,,,Q10698992,Tjälknöl
fam-wd-q104792798,tjvjik,tjvjik,,,Q104792798,Tjvjik (food)
fam-wd-q60793741,Tlačenka,tlacenka,,,Q60793741,Tlačenka
fam-wd-q7811421,toasted ravioli,toasted ravioli,cat-pasta-dishes-18ec3e4d,,Q7811421,Toasted ravioli
fam-wd-q3530197,Tocană,tocana,,,Q3530197,Tocană
fam-wd-q135116202,Tojiko mame,tojiko mame,,cui-wd-q234138,Q135116202,Tojiko mame
fam-wd-q31352561,tom yum kung,tom yum kung,,cui-wd-q841984,Q31352561,Tom yum kung
fam-wd-q48724049,tomato chutney,tomato chutney,cat-sauces-and-condiments-10f97308,,Q48724049,Tomato chutney
